파일,충방전,판정,시점,label,예측,결합지표_phi,Hotelling_T2,SPE,T2_정규화,SPE_정규화
Test07_NG_dchg,방전,NG,1371,0,0,0.6892,9.3337,0.4753,0.4569,0.2323
Test07_NG_dchg,방전,NG,1372,0,0,0.7112,9.2985,0.5237,0.4552,0.256
Test07_NG_dchg,방전,NG,1373,0,0,0.6945,9.1803,0.5014,0.4494,0.2451
Test07_NG_dchg,방전,NG,1374,0,0,0.6936,8.9936,0.5183,0.4403,0.2533
Test07_NG_dchg,방전,NG,1375,0,0,0.6841,9.1792,0.4803,0.4494,0.2348
Test07_NG_dchg,방전,NG,1376,0,0,0.6981,9.0475,0.5221,0.4429,0.2552
Test07_NG_dchg,방전,NG,1377,0,0,0.7052,9.1377,0.5276,0.4473,0.2578
Test07_NG_dchg,방전,NG,1378,0,0,0.7189,9.0772,0.5617,0.4444,0.2745
Test07_NG_dchg,방전,NG,1379,0,0,0.6857,9.5502,0.4463,0.4675,0.2181
Test07_NG_dchg,방전,NG,1380,0,0,0.7091,9.2548,0.5239,0.4531,0.2561
Test07_NG_dchg,방전,NG,1381,0,0,0.6993,9.1894,0.5104,0.4499,0.2494
Test07_NG_dchg,방전,NG,1382,0,0,0.6742,9.3711,0.4408,0.4588,0.2155
Test07_NG_dchg,방전,NG,1383,0,0,0.6876,9.3255,0.4727,0.4565,0.2311
Test07_NG_dchg,방전,NG,1384,0,0,0.7081,9.1598,0.5313,0.4484,0.2597
Test07_NG_dchg,방전,NG,1385,0,0,0.7188,9.2438,0.5448,0.4525,0.2663
Test07_NG_dchg,방전,NG,1386,0,0,0.714,9.0787,0.5515,0.4444,0.2695
Test07_NG_dchg,방전,NG,1387,0,0,0.7013,9.1276,0.5206,0.4468,0.2544
Test07_NG_dchg,방전,NG,1388,0,0,0.6833,9.4996,0.4465,0.4651,0.2182
Test07_NG_dchg,방전,NG,1389,0,0,0.6943,9.0983,0.5093,0.4454,0.2489
Test07_NG_dchg,방전,NG,1390,0,0,0.6881,9.212,0.4851,0.451,0.2371
Test07_NG_dchg,방전,NG,1391,0,0,0.6986,8.9936,0.5284,0.4403,0.2583
Test07_NG_dchg,방전,NG,1392,0,0,0.7126,9.1898,0.5375,0.4499,0.2627
Test07_NG_dchg,방전,NG,1393,0,0,0.7169,9.1855,0.5467,0.4497,0.2672
Test07_NG_dchg,방전,NG,1394,0,0,0.7049,9.1012,0.5307,0.4455,0.2594
Test07_NG_dchg,방전,NG,1395,0,0,0.6951,9.0364,0.5171,0.4424,0.2527
Test07_NG_dchg,방전,NG,1396,0,0,0.7042,9.3104,0.5082,0.4558,0.2484
Test07_NG_dchg,방전,NG,1397,0,0,0.6958,9.1832,0.5039,0.4496,0.2463
Test07_NG_dchg,방전,NG,1398,0,0,0.7209,9.0846,0.565,0.4447,0.2761
Test07_NG_dchg,방전,NG,1399,0,0,0.6858,9.323,0.4693,0.4564,0.2294
Test07_NG_dchg,방전,NG,1400,0,0,0.7099,9.0472,0.5464,0.4429,0.267
Test07_NG_dchg,방전,NG,1401,0,0,0.6892,9.5722,0.4514,0.4686,0.2206
Test07_NG_dchg,방전,NG,1402,0,0,0.6729,9.5758,0.4176,0.4688,0.2041
Test07_NG_dchg,방전,NG,1403,0,0,0.7146,9.0637,0.5542,0.4437,0.2709
Test07_NG_dchg,방전,NG,1404,0,0,0.6926,9.6148,0.4539,0.4707,0.2219
Test07_NG_dchg,방전,NG,1405,0,0,0.6863,9.417,0.4609,0.461,0.2253
Test07_NG_dchg,방전,NG,1406,0,0,0.713,9.0227,0.555,0.4417,0.2713
Test07_NG_dchg,방전,NG,1407,0,0,0.678,9.2487,0.4608,0.4528,0.2252
Test07_NG_dchg,방전,NG,1408,0,0,0.6964,9.1704,0.5063,0.4489,0.2474
Test07_NG_dchg,방전,NG,1409,0,0,0.7097,9.0994,0.5406,0.4455,0.2642
Test07_NG_dchg,방전,NG,1410,0,0,0.6899,9.2925,0.4807,0.4549,0.2349
Test07_NG_dchg,방전,NG,1411,0,0,0.6761,9.4204,0.4397,0.4612,0.2149
Test07_NG_dchg,방전,NG,1412,0,0,0.7341,9.0345,0.597,0.4423,0.2918
Test07_NG_dchg,방전,NG,1413,0,0,0.683,9.3361,0.4623,0.457,0.226
Test07_NG_dchg,방전,NG,1414,0,0,0.6878,9.1625,0.4896,0.4486,0.2393
Test07_NG_dchg,방전,NG,1415,0,0,0.7019,9.1056,0.5241,0.4458,0.2562
Test07_NG_dchg,방전,NG,1416,0,0,0.7026,9.3655,0.4995,0.4585,0.2442
Test07_NG_dchg,방전,NG,1417,0,0,0.7069,9.0939,0.5355,0.4452,0.2617
Test07_NG_dchg,방전,NG,1418,0,0,0.7258,8.9661,0.5869,0.4389,0.2869
Test07_NG_dchg,방전,NG,1419,0,0,0.7213,8.9425,0.58,0.4378,0.2835
Test07_NG_dchg,방전,NG,1420,0,0,0.6851,9.3698,0.4632,0.4587,0.2264
Test07_NG_dchg,방전,NG,1421,0,0,0.6777,9.6473,0.4202,0.4723,0.2054
Test07_NG_dchg,방전,NG,1422,0,0,0.7084,9.2039,0.5275,0.4506,0.2578
Test07_NG_dchg,방전,NG,1423,0,0,0.6985,9.2914,0.4985,0.4549,0.2436
Test07_NG_dchg,방전,NG,1424,0,0,0.7089,9.2177,0.5271,0.4513,0.2576
Test07_NG_dchg,방전,NG,1425,0,0,0.6953,9.2703,0.4941,0.4538,0.2415
Test07_NG_dchg,방전,NG,1426,0,0,0.73,9.0729,0.5847,0.4442,0.2858
Test07_NG_dchg,방전,NG,1427,0,0,0.7048,9.3307,0.5075,0.4568,0.2481
Test07_NG_dchg,방전,NG,1428,0,0,0.6959,9.2412,0.4982,0.4524,0.2435
Test07_NG_dchg,방전,NG,1429,0,0,0.6958,9.18,0.504,0.4494,0.2463
Test07_NG_dchg,방전,NG,1430,0,0,0.693,9.0865,0.5078,0.4448,0.2482
Test07_NG_dchg,방전,NG,1431,0,0,0.6851,9.3659,0.4635,0.4585,0.2266
Test07_NG_dchg,방전,NG,1432,0,0,0.7048,9.0709,0.5335,0.4441,0.2608
Test07_NG_dchg,방전,NG,1433,0,0,0.673,9.4332,0.4322,0.4618,0.2112
Test07_NG_dchg,방전,NG,1434,0,0,0.685,8.9909,0.5009,0.4401,0.2448
Test07_NG_dchg,방전,NG,1435,0,0,0.664,9.5928,0.3977,0.4696,0.1944
Test07_NG_dchg,방전,NG,1436,0,0,0.6782,9.4366,0.4424,0.462,0.2162
Test07_NG_dchg,방전,NG,1437,0,0,0.6927,9.1358,0.5022,0.4472,0.2455
Test07_NG_dchg,방전,NG,1438,0,0,0.6974,9.3177,0.4936,0.4561,0.2413
Test07_NG_dchg,방전,NG,1439,0,0,0.7074,9.2418,0.5217,0.4524,0.255
Test07_NG_dchg,방전,NG,1440,0,0,0.6899,9.4293,0.4671,0.4616,0.2283
Test07_NG_dchg,방전,NG,1441,0,0,0.7154,8.9478,0.5674,0.438,0.2773
Test07_NG_dchg,방전,NG,1442,0,0,0.7029,9.2144,0.5153,0.4511,0.2518
Test07_NG_dchg,방전,NG,1443,0,0,0.667,9.7081,0.3923,0.4753,0.1917
Test07_NG_dchg,방전,NG,1444,0,0,0.6891,9.6487,0.4434,0.4724,0.2167
Test07_NG_dchg,방전,NG,1445,0,0,0.6915,9.3702,0.4764,0.4587,0.2328
Test07_NG_dchg,방전,NG,1446,0,0,0.668,9.572,0.408,0.4686,0.1994
Test07_NG_dchg,방전,NG,1447,0,0,0.699,9.2137,0.5074,0.4511,0.248
Test07_NG_dchg,방전,NG,1448,0,0,0.6768,9.4764,0.4356,0.4639,0.2129
Test07_NG_dchg,방전,NG,1449,0,0,0.6754,9.507,0.4295,0.4654,0.2099
Test07_NG_dchg,방전,NG,1450,0,0,0.7189,9.3585,0.5335,0.4581,0.2607
Test07_NG_dchg,방전,NG,1451,0,0,0.7299,8.811,0.6108,0.4313,0.2986
Test07_NG_dchg,방전,NG,1452,0,0,0.6909,9.4039,0.4716,0.4604,0.2305
Test07_NG_dchg,방전,NG,1453,0,0,0.6891,9.3544,0.4728,0.4579,0.2311
Test07_NG_dchg,방전,NG,1454,0,0,0.7302,8.8848,0.604,0.435,0.2952
Test07_NG_dchg,방전,NG,1455,0,0,0.6836,9.4,0.457,0.4602,0.2234
Test07_NG_dchg,방전,NG,1456,0,0,0.6853,9.39,0.4616,0.4597,0.2256
Test07_NG_dchg,방전,NG,1457,0,0,0.7067,8.9936,0.5451,0.4403,0.2664
Test07_NG_dchg,방전,NG,1458,0,0,0.6969,9.0932,0.5151,0.4452,0.2517
Test07_NG_dchg,방전,NG,1459,0,0,0.6917,9.2499,0.4888,0.4528,0.2389
Test07_NG_dchg,방전,NG,1460,0,0,0.6906,9.2125,0.4901,0.451,0.2396
Test07_NG_dchg,방전,NG,1461,0,0,0.7188,9.1463,0.5545,0.4478,0.271
Test07_NG_dchg,방전,NG,1462,0,0,0.7007,9.2589,0.5062,0.4533,0.2474
Test07_NG_dchg,방전,NG,1463,0,0,0.6903,9.144,0.4965,0.4476,0.2427
Test07_NG_dchg,방전,NG,1464,0,0,0.6891,9.3733,0.4711,0.4589,0.2302
Test07_NG_dchg,방전,NG,1465,0,0,0.6965,9.3999,0.4836,0.4602,0.2364
Test07_NG_dchg,방전,NG,1466,0,0,0.6831,9.2963,0.4664,0.4551,0.228
Test07_NG_dchg,방전,NG,1467,0,0,0.6699,9.4704,0.4221,0.4636,0.2063
Test07_NG_dchg,방전,NG,1468,0,0,0.7181,9.4048,0.5272,0.4604,0.2577
Test07_NG_dchg,방전,NG,1469,0,0,0.7058,9.4089,0.5016,0.4606,0.2452
Test07_NG_dchg,방전,NG,1470,0,0,0.6725,9.3761,0.4367,0.459,0.2134
Test07_NG_dchg,방전,NG,1471,0,0,0.704,9.3703,0.5019,0.4587,0.2453
Test07_NG_dchg,방전,NG,1472,0,0,0.6977,9.2298,0.5029,0.4518,0.2458
Test07_NG_dchg,방전,NG,1473,0,0,0.7409,9.0022,0.6142,0.4407,0.3002
Test07_NG_dchg,방전,NG,1474,0,0,0.6838,9.2334,0.4741,0.452,0.2317
Test07_NG_dchg,방전,NG,1475,0,0,0.6851,9.2805,0.4722,0.4543,0.2308
Test07_NG_dchg,방전,NG,1476,0,0,0.6849,9.2969,0.4701,0.4551,0.2298
Test07_NG_dchg,방전,NG,1477,0,0,0.6992,9.2248,0.5066,0.4516,0.2476
Test07_NG_dchg,방전,NG,1478,0,0,0.6984,9.1467,0.5127,0.4478,0.2506
Test07_NG_dchg,방전,NG,1479,0,0,0.706,9.3939,0.5037,0.4599,0.2462
Test07_NG_dchg,방전,NG,1480,0,0,0.6965,9.2549,0.498,0.4531,0.2434
Test07_NG_dchg,방전,NG,1481,0,0,0.6685,9.58,0.4083,0.469,0.1995
Test07_NG_dchg,방전,NG,1482,0,0,0.6991,9.7063,0.4581,0.4752,0.2239
Test07_NG_dchg,방전,NG,1483,0,0,0.7181,9.0121,0.5665,0.4412,0.2769
Test07_NG_dchg,방전,NG,1484,0,0,0.7056,9.4069,0.5015,0.4605,0.2451
Test07_NG_dchg,방전,NG,1485,0,0,0.7111,9.555,0.4978,0.4678,0.2433
Test07_NG_dchg,방전,NG,1486,0,0,0.6834,9.2749,0.4692,0.4541,0.2293
Test07_NG_dchg,방전,NG,1487,0,0,0.7276,8.7504,0.6123,0.4284,0.2992
Test07_NG_dchg,방전,NG,1488,0,0,0.7067,8.9868,0.5459,0.44,0.2668
Test07_NG_dchg,방전,NG,1489,0,0,0.716,8.9782,0.5656,0.4395,0.2764
Test07_NG_dchg,방전,NG,1490,0,0,0.6913,9.1454,0.4983,0.4477,0.2435
Test07_NG_dchg,방전,NG,1491,0,0,0.6828,9.3544,0.46,0.4579,0.2248
Test07_NG_dchg,방전,NG,1492,0,0,0.7181,9.2058,0.5472,0.4507,0.2674
Test07_NG_dchg,방전,NG,1493,0,0,0.6938,9.5079,0.4672,0.4655,0.2283
Test07_NG_dchg,방전,NG,1494,0,0,0.7227,9.0083,0.5763,0.441,0.2817
Test07_NG_dchg,방전,NG,1495,0,0,0.7004,9.2945,0.502,0.455,0.2454
Test07_NG_dchg,방전,NG,1496,0,0,0.7082,9.2345,0.5241,0.4521,0.2561
Test07_NG_dchg,방전,NG,1497,0,0,0.6927,9.1616,0.4996,0.4485,0.2442
Test07_NG_dchg,방전,NG,1498,0,0,0.6981,9.223,0.5045,0.4515,0.2466
Test07_NG_dchg,방전,NG,1499,0,0,0.7146,9.1165,0.5489,0.4463,0.2683
Test07_NG_dchg,방전,NG,1500,0,0,0.7298,8.7653,0.6153,0.4291,0.3007
Test07_NG_dchg,방전,NG,1501,0,0,0.6995,9.1828,0.5113,0.4495,0.2499
Test07_NG_dchg,방전,NG,1502,0,0,0.6996,9.1998,0.51,0.4504,0.2492
Test07_NG_dchg,방전,NG,1503,0,0,0.7038,9.3062,0.5078,0.4556,0.2482
Test07_NG_dchg,방전,NG,1504,0,0,0.696,9.4384,0.4787,0.4621,0.2339
Test07_NG_dchg,방전,NG,1505,0,0,0.6796,9.5137,0.4375,0.4657,0.2138
Test07_NG_dchg,방전,NG,1506,0,0,0.6914,9.0941,0.5038,0.4452,0.2462
Test07_NG_dchg,방전,NG,1507,0,0,0.6922,9.2535,0.4893,0.453,0.2392
Test07_NG_dchg,방전,NG,1508,0,0,0.7124,8.9997,0.5562,0.4406,0.2718
Test07_NG_dchg,방전,NG,1509,0,0,0.6899,9.2373,0.4863,0.4522,0.2377
Test07_NG_dchg,방전,NG,1510,0,0,0.7073,9.3661,0.509,0.4585,0.2488
Test07_NG_dchg,방전,NG,1511,0,0,0.7365,9.1942,0.5861,0.4501,0.2864
Test07_NG_dchg,방전,NG,1512,0,0,0.6816,9.3127,0.4619,0.4559,0.2257
Test07_NG_dchg,방전,NG,1513,0,0,0.6933,9.3577,0.4812,0.4581,0.2352
Test07_NG_dchg,방전,NG,1514,0,0,0.6878,9.536,0.452,0.4668,0.2209
Test07_NG_dchg,방전,NG,1515,0,0,0.7067,9.253,0.5191,0.453,0.2537
Test07_NG_dchg,방전,NG,1516,0,0,0.7012,9.281,0.505,0.4544,0.2468
Test07_NG_dchg,방전,NG,1517,0,0,0.7196,9.0107,0.5699,0.4411,0.2785
Test07_NG_dchg,방전,NG,1518,0,0,0.7,9.1949,0.5113,0.4501,0.2499
Test07_NG_dchg,방전,NG,1519,0,0,0.703,9.1227,0.5247,0.4466,0.2564
Test07_NG_dchg,방전,NG,1520,0,0,0.7318,8.82,0.6139,0.4318,0.3
Test07_NG_dchg,방전,NG,1521,0,0,0.7037,9.1143,0.5269,0.4462,0.2575
Test07_NG_dchg,방전,NG,1522,0,0,0.7102,8.9866,0.5529,0.4399,0.2703
Test07_NG_dchg,방전,NG,1523,0,0,0.7115,9.1144,0.5427,0.4462,0.2653
Test07_NG_dchg,방전,NG,1524,0,0,0.7007,9.1412,0.5181,0.4475,0.2532
Test07_NG_dchg,방전,NG,1525,0,0,0.7235,9.1477,0.5641,0.4478,0.2757
Test07_NG_dchg,방전,NG,1526,0,0,0.7072,9.0588,0.5396,0.4435,0.2637
Test07_NG_dchg,방전,NG,1527,0,0,0.7025,9.2163,0.5143,0.4512,0.2513
Test07_NG_dchg,방전,NG,1528,0,0,0.7059,9.0526,0.5376,0.4432,0.2627
Test07_NG_dchg,방전,NG,1529,0,0,0.6917,9.3927,0.4744,0.4598,0.2319
Test07_NG_dchg,방전,NG,1530,0,0,0.6706,9.5606,0.4144,0.468,0.2025
Test07_NG_dchg,방전,NG,1531,0,0,0.685,9.4561,0.4544,0.4629,0.2221
Test07_NG_dchg,방전,NG,1532,0,0,0.6868,9.2127,0.4824,0.451,0.2358
Test07_NG_dchg,방전,NG,1533,0,0,0.7024,9.2091,0.5147,0.4508,0.2516
Test07_NG_dchg,방전,NG,1534,0,0,0.7221,9.044,0.5716,0.4428,0.2794
Test07_NG_dchg,방전,NG,1535,0,0,0.6992,9.0145,0.5277,0.4413,0.2579
Test07_NG_dchg,방전,NG,1536,0,0,0.7023,8.8813,0.5473,0.4348,0.2675
Test07_NG_dchg,방전,NG,1537,0,0,0.7094,9.304,0.5195,0.4555,0.2539
Test07_NG_dchg,방전,NG,1538,0,0,0.6659,9.5548,0.4055,0.4678,0.1982
Test07_NG_dchg,방전,NG,1539,0,0,0.6988,9.2978,0.4984,0.4552,0.2436
Test07_NG_dchg,방전,NG,1540,0,0,0.7057,9.1809,0.5242,0.4495,0.2562
Test07_NG_dchg,방전,NG,1541,0,0,0.7035,9.3227,0.5057,0.4564,0.2471
Test07_NG_dchg,방전,NG,1542,0,0,0.7059,9.2323,0.5194,0.452,0.2539
Test07_NG_dchg,방전,NG,1543,0,0,0.6697,9.8323,0.3855,0.4813,0.1884
Test07_NG_dchg,방전,NG,1544,0,0,0.7041,9.2801,0.511,0.4543,0.2498
Test07_NG_dchg,방전,NG,1545,0,0,0.6958,9.3235,0.4898,0.4564,0.2394
Test07_NG_dchg,방전,NG,1546,0,0,0.7094,8.939,0.5562,0.4376,0.2718
Test07_NG_dchg,방전,NG,1547,0,0,0.7251,9.1198,0.57,0.4465,0.2786
Test07_NG_dchg,방전,NG,1548,0,0,0.7233,8.9238,0.586,0.4369,0.2864
Test07_NG_dchg,방전,NG,1549,0,0,0.7173,9.1315,0.553,0.447,0.2703
Test07_NG_dchg,방전,NG,1550,0,0,0.6983,9.097,0.5176,0.4453,0.253
Test07_NG_dchg,방전,NG,1551,0,0,0.713,9.1921,0.538,0.45,0.2629
Test07_NG_dchg,방전,NG,1552,0,0,0.7282,9.0754,0.5808,0.4443,0.2839
Test07_NG_dchg,방전,NG,1553,0,0,0.7031,9.0102,0.536,0.4411,0.262
Test07_NG_dchg,방전,NG,1554,0,0,0.6984,9.1548,0.512,0.4482,0.2502
Test07_NG_dchg,방전,NG,1555,0,0,0.7191,8.9317,0.5766,0.4373,0.2818
Test07_NG_dchg,방전,NG,1556,0,0,0.7072,9.1195,0.5336,0.4464,0.2608
Test07_NG_dchg,방전,NG,1557,0,0,0.7399,8.6787,0.6446,0.4249,0.3151
Test07_NG_dchg,방전,NG,1558,0,0,0.6987,9.1293,0.5152,0.4469,0.2518
Test07_NG_dchg,방전,NG,1559,0,0,0.6909,9.1641,0.4958,0.4486,0.2423
Test07_NG_dchg,방전,NG,1560,0,0,0.6991,9.1946,0.5093,0.4501,0.2489
Test07_NG_dchg,방전,NG,1561,0,0,0.6946,9.2296,0.4967,0.4518,0.2428
Test07_NG_dchg,방전,NG,1562,0,0,0.7191,9.049,0.5649,0.443,0.2761
Test07_NG_dchg,방전,NG,1563,0,0,0.7174,9.251,0.5413,0.4529,0.2646
Test07_NG_dchg,방전,NG,1564,0,0,0.7193,8.9832,0.5718,0.4398,0.2795
Test07_NG_dchg,방전,NG,1565,0,0,0.6863,9.5893,0.4436,0.4694,0.2168
Test07_NG_dchg,방전,NG,1566,0,0,0.7006,9.0759,0.5244,0.4443,0.2563
Test07_NG_dchg,방전,NG,1567,0,0,0.6963,9.1411,0.509,0.4475,0.2488
Test07_NG_dchg,방전,NG,1568,0,0,0.7132,9.0773,0.5499,0.4444,0.2688
Test07_NG_dchg,방전,NG,1569,0,0,0.7089,9.4353,0.5054,0.4619,0.247
Test07_NG_dchg,방전,NG,1570,0,0,0.7104,9.4127,0.5106,0.4608,0.2496
Test07_NG_dchg,방전,NG,1571,0,0,0.7086,9.0146,0.5468,0.4413,0.2673
Test07_NG_dchg,방전,NG,1572,0,0,0.6963,9.0864,0.5146,0.4448,0.2515
Test07_NG_dchg,방전,NG,1573,0,0,0.6881,9.2422,0.4822,0.4525,0.2357
Test07_NG_dchg,방전,NG,1574,0,0,0.7285,8.7845,0.6106,0.43,0.2984
Test07_NG_dchg,방전,NG,1575,0,0,0.7023,9.1352,0.522,0.4472,0.2551
Test07_NG_dchg,방전,NG,1576,0,0,0.7241,9.0081,0.5792,0.441,0.2831
Test07_NG_dchg,방전,NG,1577,0,0,0.7386,9.4109,0.5686,0.4607,0.2779
Test07_NG_dchg,방전,NG,1578,0,0,0.6919,9.0518,0.509,0.4431,0.2488
Test07_NG_dchg,방전,NG,1579,0,0,0.7363,8.7998,0.625,0.4308,0.3055
Test07_NG_dchg,방전,NG,1580,0,0,0.6685,9.5316,0.413,0.4666,0.2019
Test07_NG_dchg,방전,NG,1581,0,0,0.6688,9.5517,0.4116,0.4676,0.2012
Test07_NG_dchg,방전,NG,1582,0,0,0.6948,9.1824,0.5018,0.4495,0.2453
Test07_NG_dchg,방전,NG,1583,0,0,0.7066,9.4114,0.503,0.4607,0.2459
Test07_NG_dchg,방전,NG,1584,0,0,0.726,9.0182,0.5821,0.4415,0.2845
Test07_NG_dchg,방전,NG,1585,0,0,0.6897,9.2824,0.4814,0.4544,0.2353
Test07_NG_dchg,방전,NG,1586,0,0,0.7248,8.8561,0.5959,0.4336,0.2912
Test07_NG_dchg,방전,NG,1587,0,0,0.7267,8.8736,0.598,0.4344,0.2923
Test07_NG_dchg,방전,NG,1588,0,0,0.7025,9.1345,0.5223,0.4472,0.2553
Test07_NG_dchg,방전,NG,1589,0,0,0.7131,9.165,0.5409,0.4487,0.2644
Test07_NG_dchg,방전,NG,1590,0,0,0.7187,9.015,0.5674,0.4413,0.2773
Test07_NG_dchg,방전,NG,1591,0,0,0.6935,9.3674,0.4807,0.4586,0.235
Test07_NG_dchg,방전,NG,1592,0,0,0.7041,8.9573,0.5435,0.4385,0.2656
Test07_NG_dchg,방전,NG,1593,0,0,0.7221,8.8397,0.592,0.4327,0.2893
Test07_NG_dchg,방전,NG,1594,0,0,0.6617,9.6034,0.3919,0.4701,0.1915
Test07_NG_dchg,방전,NG,1595,0,0,0.6808,9.5644,0.4349,0.4682,0.2126
Test07_NG_dchg,방전,NG,1596,0,0,0.7088,9.4991,0.4988,0.465,0.2438
Test07_NG_dchg,방전,NG,1597,0,0,0.6813,9.3515,0.4572,0.4578,0.2235
Test07_NG_dchg,방전,NG,1598,0,0,0.7111,9.2106,0.5324,0.4509,0.2602
Test07_NG_dchg,방전,NG,1599,0,0,0.6843,9.165,0.4822,0.4487,0.2357
Test07_NG_dchg,방전,NG,1600,0,0,0.7037,9.311,0.5072,0.4558,0.2479
Test07_NG_dchg,방전,NG,1601,0,0,0.7088,9.1781,0.531,0.4493,0.2595
Test07_NG_dchg,방전,NG,1602,0,0,0.7096,9.3147,0.5189,0.456,0.2536
Test07_NG_dchg,방전,NG,1603,0,0,0.7053,9.141,0.5275,0.4475,0.2578
Test07_NG_dchg,방전,NG,1604,0,0,0.6965,9.2118,0.5024,0.451,0.2455
Test07_NG_dchg,방전,NG,1605,0,0,0.7034,9.2758,0.51,0.4541,0.2493
Test07_NG_dchg,방전,NG,1606,0,0,0.6895,9.1911,0.4902,0.45,0.2396
Test07_NG_dchg,방전,NG,1607,0,0,0.6851,9.3649,0.4638,0.4585,0.2267
Test07_NG_dchg,방전,NG,1608,0,0,0.7234,8.8744,0.5913,0.4344,0.289
Test07_NG_dchg,방전,NG,1609,0,0,0.7041,9.1241,0.5267,0.4467,0.2574
Test07_NG_dchg,방전,NG,1610,0,0,0.6926,9.2996,0.4857,0.4553,0.2374
Test07_NG_dchg,방전,NG,1611,0,0,0.6942,9.0077,0.518,0.441,0.2532
Test07_NG_dchg,방전,NG,1612,0,0,0.7028,9.3262,0.5038,0.4566,0.2462
Test07_NG_dchg,방전,NG,1613,0,0,0.7024,8.9643,0.5392,0.4388,0.2635
Test07_NG_dchg,방전,NG,1614,0,0,0.6925,9.1099,0.5044,0.446,0.2465
Test07_NG_dchg,방전,NG,1615,0,0,0.7349,9.0125,0.6009,0.4412,0.2937
Test07_NG_dchg,방전,NG,1616,0,0,0.7002,9.0681,0.5243,0.4439,0.2562
Test07_NG_dchg,방전,NG,1617,0,0,0.7265,8.7741,0.6075,0.4295,0.2969
Test07_NG_dchg,방전,NG,1618,0,0,0.6976,9.0386,0.5219,0.4425,0.2551
Test07_NG_dchg,방전,NG,1619,0,0,0.7107,9.0486,0.5479,0.443,0.2678
Test07_NG_dchg,방전,NG,1620,0,0,0.7093,9.1495,0.5349,0.4479,0.2614
Test07_NG_dchg,방전,NG,1621,0,0,0.7139,9.0309,0.5561,0.4421,0.2718
Test07_NG_dchg,방전,NG,1622,0,0,0.7134,9.0045,0.5578,0.4408,0.2726
Test07_NG_dchg,방전,NG,1623,0,0,0.7086,9.1935,0.529,0.4501,0.2585
Test07_NG_dchg,방전,NG,1624,0,0,0.719,8.8839,0.5812,0.4349,0.284
Test07_NG_dchg,방전,NG,1625,0,0,0.7032,9.1513,0.5222,0.448,0.2552
Test07_NG_dchg,방전,NG,1626,0,0,0.7146,9.3076,0.5298,0.4557,0.2589
Test07_NG_dchg,방전,NG,1627,0,0,0.7097,9.0132,0.5493,0.4412,0.2685
Test07_NG_dchg,방전,NG,1628,0,0,0.7157,8.89,0.5739,0.4352,0.2805
Test07_NG_dchg,방전,NG,1629,0,0,0.7279,9.0829,0.5796,0.4447,0.2833
Test07_NG_dchg,방전,NG,1630,0,0,0.7014,9.6231,0.4713,0.4711,0.2303
Test07_NG_dchg,방전,NG,1631,0,0,0.7016,9.0785,0.5262,0.4444,0.2572
Test07_NG_dchg,방전,NG,1632,0,0,0.7064,9.0354,0.5402,0.4423,0.264
Test07_NG_dchg,방전,NG,1633,0,0,0.7152,8.8591,0.5759,0.4337,0.2815
Test07_NG_dchg,방전,NG,1634,0,0,0.7328,8.8323,0.6146,0.4324,0.3004
Test07_NG_dchg,방전,NG,1635,0,0,0.6976,9.2325,0.5026,0.452,0.2456
Test07_NG_dchg,방전,NG,1636,0,0,0.7125,9.0371,0.5526,0.4424,0.2701
Test07_NG_dchg,방전,NG,1637,0,0,0.683,9.3187,0.4639,0.4562,0.2268
Test07_NG_dchg,방전,NG,1638,0,0,0.7054,8.9503,0.5467,0.4382,0.2672
Test07_NG_dchg,방전,NG,1639,0,0,0.687,9.2746,0.4766,0.454,0.2329
Test07_NG_dchg,방전,NG,1640,0,0,0.7009,9.1322,0.5194,0.4471,0.2538
Test07_NG_dchg,방전,NG,1641,0,0,0.7258,9.335,0.5501,0.457,0.2688
Test07_NG_dchg,방전,NG,1642,0,0,0.6884,9.3557,0.4714,0.458,0.2304
Test07_NG_dchg,방전,NG,1643,0,0,0.692,9.4373,0.4706,0.462,0.23
Test07_NG_dchg,방전,NG,1644,0,0,0.6785,9.2866,0.4581,0.4546,0.2239
Test07_NG_dchg,방전,NG,1645,0,0,0.6803,9.3432,0.4561,0.4574,0.2229
Test07_NG_dchg,방전,NG,1646,0,0,0.6838,9.1617,0.4815,0.4485,0.2353
Test07_NG_dchg,방전,NG,1647,0,0,0.7013,9.0872,0.5247,0.4449,0.2565
Test07_NG_dchg,방전,NG,1648,0,0,0.7058,9.31,0.5115,0.4558,0.25
Test07_NG_dchg,방전,NG,1649,0,0,0.6833,9.3766,0.4589,0.459,0.2243
Test07_NG_dchg,방전,NG,1650,0,0,0.7066,8.987,0.5455,0.44,0.2666
Test07_NG_dchg,방전,NG,1651,0,0,0.7133,9.1128,0.5466,0.4461,0.2672
Test07_NG_dchg,방전,NG,1652,0,0,0.7084,8.9853,0.5493,0.4399,0.2685
Test07_NG_dchg,방전,NG,1653,0,0,0.7299,8.9244,0.5995,0.4369,0.293
Test07_NG_dchg,방전,NG,1654,0,0,0.691,9.2542,0.4869,0.453,0.238
Test07_NG_dchg,방전,NG,1655,0,0,0.7118,8.8898,0.5658,0.4352,0.2766
Test07_NG_dchg,방전,NG,1656,0,0,0.7014,9.1421,0.5194,0.4476,0.2539
Test07_NG_dchg,방전,NG,1657,0,0,0.7048,9.1799,0.5226,0.4494,0.2554
