파일,충방전,판정,시점,label,PCA_예측,이상점수_Q,이상점수_T2
Test07_NG_dchg,방전,NG,1407,0,0,0.4608,9.2487
Test07_NG_dchg,방전,NG,1408,0,0,0.5063,9.1704
Test07_NG_dchg,방전,NG,1409,0,0,0.5406,9.0994
Test07_NG_dchg,방전,NG,1410,0,0,0.4807,9.2925
Test07_NG_dchg,방전,NG,1411,0,0,0.4397,9.4204
Test07_NG_dchg,방전,NG,1412,0,0,0.597,9.0345
Test07_NG_dchg,방전,NG,1413,0,0,0.4623,9.3361
Test07_NG_dchg,방전,NG,1414,0,0,0.4896,9.1625
Test07_NG_dchg,방전,NG,1415,0,0,0.5241,9.1056
Test07_NG_dchg,방전,NG,1416,0,0,0.4995,9.3655
Test07_NG_dchg,방전,NG,1417,0,0,0.5355,9.0939
Test07_NG_dchg,방전,NG,1418,0,0,0.5869,8.9661
Test07_NG_dchg,방전,NG,1419,0,0,0.58,8.9425
Test07_NG_dchg,방전,NG,1420,0,0,0.4632,9.3698
Test07_NG_dchg,방전,NG,1421,0,0,0.4202,9.6473
Test07_NG_dchg,방전,NG,1422,0,0,0.5275,9.2039
Test07_NG_dchg,방전,NG,1423,0,0,0.4985,9.2914
Test07_NG_dchg,방전,NG,1424,0,0,0.5271,9.2177
Test07_NG_dchg,방전,NG,1425,0,0,0.4941,9.2703
Test07_NG_dchg,방전,NG,1426,0,0,0.5847,9.0729
Test07_NG_dchg,방전,NG,1427,0,0,0.5075,9.3307
Test07_NG_dchg,방전,NG,1428,0,0,0.4982,9.2412
Test07_NG_dchg,방전,NG,1429,0,0,0.504,9.18
Test07_NG_dchg,방전,NG,1430,0,0,0.5078,9.0865
Test07_NG_dchg,방전,NG,1431,0,0,0.4635,9.3659
Test07_NG_dchg,방전,NG,1432,0,0,0.5335,9.0709
Test07_NG_dchg,방전,NG,1433,0,0,0.4322,9.4332
Test07_NG_dchg,방전,NG,1434,0,0,0.5009,8.9909
Test07_NG_dchg,방전,NG,1435,0,0,0.3977,9.5928
Test07_NG_dchg,방전,NG,1436,0,0,0.4424,9.4366
Test07_NG_dchg,방전,NG,1437,0,0,0.5022,9.1358
Test07_NG_dchg,방전,NG,1438,0,0,0.4936,9.3177
Test07_NG_dchg,방전,NG,1439,0,0,0.5217,9.2418
Test07_NG_dchg,방전,NG,1440,0,0,0.4671,9.4293
Test07_NG_dchg,방전,NG,1441,0,0,0.5674,8.9478
Test07_NG_dchg,방전,NG,1442,0,0,0.5153,9.2144
Test07_NG_dchg,방전,NG,1443,0,0,0.3923,9.7081
Test07_NG_dchg,방전,NG,1444,0,0,0.4434,9.6487
Test07_NG_dchg,방전,NG,1445,0,0,0.4764,9.3702
Test07_NG_dchg,방전,NG,1446,0,0,0.408,9.572
Test07_NG_dchg,방전,NG,1447,0,0,0.5074,9.2137
Test07_NG_dchg,방전,NG,1448,0,0,0.4356,9.4764
Test07_NG_dchg,방전,NG,1449,0,0,0.4295,9.507
Test07_NG_dchg,방전,NG,1450,0,0,0.5335,9.3585
Test07_NG_dchg,방전,NG,1451,0,0,0.6108,8.811
Test07_NG_dchg,방전,NG,1452,0,0,0.4716,9.4039
Test07_NG_dchg,방전,NG,1453,0,0,0.4728,9.3544
Test07_NG_dchg,방전,NG,1454,0,0,0.604,8.8848
Test07_NG_dchg,방전,NG,1455,0,0,0.457,9.4
Test07_NG_dchg,방전,NG,1456,0,0,0.4616,9.39
Test07_NG_dchg,방전,NG,1457,0,0,0.5451,8.9936
Test07_NG_dchg,방전,NG,1458,0,0,0.5151,9.0932
Test07_NG_dchg,방전,NG,1459,0,0,0.4888,9.2499
Test07_NG_dchg,방전,NG,1460,0,0,0.4901,9.2125
Test07_NG_dchg,방전,NG,1461,0,0,0.5545,9.1463
Test07_NG_dchg,방전,NG,1462,0,0,0.5062,9.2589
Test07_NG_dchg,방전,NG,1463,0,0,0.4965,9.144
Test07_NG_dchg,방전,NG,1464,0,0,0.4711,9.3733
Test07_NG_dchg,방전,NG,1465,0,0,0.4836,9.3999
Test07_NG_dchg,방전,NG,1466,0,0,0.4664,9.2963
Test07_NG_dchg,방전,NG,1467,0,0,0.4221,9.4704
Test07_NG_dchg,방전,NG,1468,0,0,0.5272,9.4048
Test07_NG_dchg,방전,NG,1469,0,0,0.5016,9.4089
Test07_NG_dchg,방전,NG,1470,0,0,0.4367,9.3761
Test07_NG_dchg,방전,NG,1471,0,0,0.5019,9.3703
Test07_NG_dchg,방전,NG,1472,0,0,0.5029,9.2298
Test07_NG_dchg,방전,NG,1473,0,0,0.6142,9.0022
Test07_NG_dchg,방전,NG,1474,0,0,0.4741,9.2334
Test07_NG_dchg,방전,NG,1475,0,0,0.4722,9.2805
Test07_NG_dchg,방전,NG,1476,0,0,0.4701,9.2969
Test07_NG_dchg,방전,NG,1477,0,0,0.5066,9.2248
Test07_NG_dchg,방전,NG,1478,0,0,0.5127,9.1467
Test07_NG_dchg,방전,NG,1479,0,0,0.5037,9.3939
Test07_NG_dchg,방전,NG,1480,0,0,0.498,9.2549
Test07_NG_dchg,방전,NG,1481,0,0,0.4083,9.58
Test07_NG_dchg,방전,NG,1482,0,0,0.4581,9.7063
Test07_NG_dchg,방전,NG,1483,0,0,0.5665,9.0121
Test07_NG_dchg,방전,NG,1484,0,0,0.5015,9.4069
Test07_NG_dchg,방전,NG,1485,0,0,0.4978,9.555
Test07_NG_dchg,방전,NG,1486,0,0,0.4692,9.2749
Test07_NG_dchg,방전,NG,1487,0,0,0.6123,8.7504
Test07_NG_dchg,방전,NG,1488,0,0,0.5459,8.9868
Test07_NG_dchg,방전,NG,1489,0,0,0.5656,8.9782
Test07_NG_dchg,방전,NG,1490,0,0,0.4983,9.1454
Test07_NG_dchg,방전,NG,1491,0,0,0.46,9.3544
Test07_NG_dchg,방전,NG,1492,0,0,0.5472,9.2058
Test07_NG_dchg,방전,NG,1493,0,0,0.4672,9.5079
Test07_NG_dchg,방전,NG,1494,0,0,0.5763,9.0083
Test07_NG_dchg,방전,NG,1495,0,0,0.502,9.2945
Test07_NG_dchg,방전,NG,1496,0,0,0.5241,9.2345
Test07_NG_dchg,방전,NG,1497,0,0,0.4996,9.1616
Test07_NG_dchg,방전,NG,1498,0,0,0.5045,9.223
Test07_NG_dchg,방전,NG,1499,0,0,0.5489,9.1165
Test07_NG_dchg,방전,NG,1500,0,0,0.6153,8.7653
Test07_NG_dchg,방전,NG,1501,0,0,0.5113,9.1828
Test07_NG_dchg,방전,NG,1502,0,0,0.51,9.1998
Test07_NG_dchg,방전,NG,1503,0,0,0.5078,9.3062
Test07_NG_dchg,방전,NG,1504,0,0,0.4787,9.4384
Test07_NG_dchg,방전,NG,1505,0,0,0.4375,9.5137
Test07_NG_dchg,방전,NG,1506,0,0,0.5038,9.0941
Test07_NG_dchg,방전,NG,1507,0,0,0.4893,9.2535
Test07_NG_dchg,방전,NG,1508,0,0,0.5562,8.9997
Test07_NG_dchg,방전,NG,1509,0,0,0.4863,9.2373
Test07_NG_dchg,방전,NG,1510,0,0,0.509,9.3661
Test07_NG_dchg,방전,NG,1511,0,0,0.5861,9.1942
Test07_NG_dchg,방전,NG,1512,0,0,0.4619,9.3127
Test07_NG_dchg,방전,NG,1513,0,0,0.4812,9.3577
Test07_NG_dchg,방전,NG,1514,0,0,0.452,9.536
Test07_NG_dchg,방전,NG,1515,0,0,0.5191,9.253
Test07_NG_dchg,방전,NG,1516,0,0,0.505,9.281
Test07_NG_dchg,방전,NG,1517,0,0,0.5699,9.0107
Test07_NG_dchg,방전,NG,1518,0,0,0.5113,9.1949
Test07_NG_dchg,방전,NG,1519,0,0,0.5247,9.1227
Test07_NG_dchg,방전,NG,1520,0,0,0.6139,8.82
Test07_NG_dchg,방전,NG,1521,0,0,0.5269,9.1143
Test07_NG_dchg,방전,NG,1522,0,0,0.5529,8.9866
Test07_NG_dchg,방전,NG,1523,0,0,0.5427,9.1144
Test07_NG_dchg,방전,NG,1524,0,0,0.5181,9.1412
Test07_NG_dchg,방전,NG,1525,0,0,0.5641,9.1477
Test07_NG_dchg,방전,NG,1526,0,0,0.5396,9.0588
Test07_NG_dchg,방전,NG,1527,0,0,0.5143,9.2163
Test07_NG_dchg,방전,NG,1528,0,0,0.5376,9.0526
Test07_NG_dchg,방전,NG,1529,0,0,0.4744,9.3927
Test07_NG_dchg,방전,NG,1530,0,0,0.4144,9.5606
Test07_NG_dchg,방전,NG,1531,0,0,0.4544,9.4561
Test07_NG_dchg,방전,NG,1532,0,0,0.4824,9.2127
Test07_NG_dchg,방전,NG,1533,0,0,0.5147,9.2091
Test07_NG_dchg,방전,NG,1534,0,0,0.5716,9.044
Test07_NG_dchg,방전,NG,1535,0,0,0.5277,9.0145
Test07_NG_dchg,방전,NG,1536,0,0,0.5473,8.8813
Test07_NG_dchg,방전,NG,1537,0,0,0.5195,9.304
Test07_NG_dchg,방전,NG,1538,0,0,0.4055,9.5548
Test07_NG_dchg,방전,NG,1539,0,0,0.4984,9.2978
Test07_NG_dchg,방전,NG,1540,0,0,0.5242,9.1809
Test07_NG_dchg,방전,NG,1541,0,0,0.5057,9.3227
Test07_NG_dchg,방전,NG,1542,0,0,0.5194,9.2323
Test07_NG_dchg,방전,NG,1543,0,0,0.3855,9.8323
Test07_NG_dchg,방전,NG,1544,0,0,0.511,9.2801
Test07_NG_dchg,방전,NG,1545,0,0,0.4898,9.3235
Test07_NG_dchg,방전,NG,1546,0,0,0.5562,8.939
Test07_NG_dchg,방전,NG,1547,0,0,0.57,9.1198
Test07_NG_dchg,방전,NG,1548,0,0,0.586,8.9238
Test07_NG_dchg,방전,NG,1549,0,0,0.553,9.1315
Test07_NG_dchg,방전,NG,1550,0,0,0.5176,9.097
Test07_NG_dchg,방전,NG,1551,0,0,0.538,9.1921
Test07_NG_dchg,방전,NG,1552,0,0,0.5808,9.0754
Test07_NG_dchg,방전,NG,1553,0,0,0.536,9.0102
Test07_NG_dchg,방전,NG,1554,0,0,0.512,9.1548
Test07_NG_dchg,방전,NG,1555,0,0,0.5766,8.9317
Test07_NG_dchg,방전,NG,1556,0,0,0.5336,9.1195
Test07_NG_dchg,방전,NG,1557,0,0,0.6446,8.6787
Test07_NG_dchg,방전,NG,1558,0,0,0.5152,9.1293
Test07_NG_dchg,방전,NG,1559,0,0,0.4958,9.1641
Test07_NG_dchg,방전,NG,1560,0,0,0.5093,9.1946
Test07_NG_dchg,방전,NG,1561,0,0,0.4967,9.2296
Test07_NG_dchg,방전,NG,1562,0,0,0.5649,9.049
Test07_NG_dchg,방전,NG,1563,0,0,0.5413,9.251
Test07_NG_dchg,방전,NG,1564,0,0,0.5718,8.9832
Test07_NG_dchg,방전,NG,1565,0,0,0.4436,9.5893
Test07_NG_dchg,방전,NG,1566,0,0,0.5244,9.0759
Test07_NG_dchg,방전,NG,1567,0,0,0.509,9.1411
Test07_NG_dchg,방전,NG,1568,0,0,0.5499,9.0773
Test07_NG_dchg,방전,NG,1569,0,0,0.5054,9.4353
Test07_NG_dchg,방전,NG,1570,0,0,0.5106,9.4127
Test07_NG_dchg,방전,NG,1571,0,0,0.5468,9.0146
Test07_NG_dchg,방전,NG,1572,0,0,0.5146,9.0864
Test07_NG_dchg,방전,NG,1573,0,0,0.4822,9.2422
Test07_NG_dchg,방전,NG,1574,0,0,0.6106,8.7845
Test07_NG_dchg,방전,NG,1575,0,0,0.522,9.1352
Test07_NG_dchg,방전,NG,1576,0,0,0.5792,9.0081
Test07_NG_dchg,방전,NG,1577,0,0,0.5686,9.4109
Test07_NG_dchg,방전,NG,1578,0,0,0.509,9.0518
Test07_NG_dchg,방전,NG,1579,0,0,0.625,8.7998
Test07_NG_dchg,방전,NG,1580,0,0,0.413,9.5316
Test07_NG_dchg,방전,NG,1581,0,0,0.4116,9.5517
Test07_NG_dchg,방전,NG,1582,0,0,0.5018,9.1824
Test07_NG_dchg,방전,NG,1583,0,0,0.503,9.4114
Test07_NG_dchg,방전,NG,1584,0,0,0.5821,9.0182
Test07_NG_dchg,방전,NG,1585,0,0,0.4814,9.2824
Test07_NG_dchg,방전,NG,1586,0,0,0.5959,8.8561
Test07_NG_dchg,방전,NG,1587,0,0,0.598,8.8736
Test07_NG_dchg,방전,NG,1588,0,0,0.5223,9.1345
Test07_NG_dchg,방전,NG,1589,0,0,0.5409,9.165
Test07_NG_dchg,방전,NG,1590,0,0,0.5674,9.015
Test07_NG_dchg,방전,NG,1591,0,0,0.4807,9.3674
Test07_NG_dchg,방전,NG,1592,0,0,0.5435,8.9573
Test07_NG_dchg,방전,NG,1593,0,0,0.592,8.8397
Test07_NG_dchg,방전,NG,1594,0,0,0.3919,9.6034
Test07_NG_dchg,방전,NG,1595,0,0,0.4349,9.5644
Test07_NG_dchg,방전,NG,1596,0,0,0.4988,9.4991
Test07_NG_dchg,방전,NG,1597,0,0,0.4572,9.3515
Test07_NG_dchg,방전,NG,1598,0,0,0.5324,9.2106
Test07_NG_dchg,방전,NG,1599,0,0,0.4822,9.165
Test07_NG_dchg,방전,NG,1600,0,0,0.5072,9.311
Test07_NG_dchg,방전,NG,1601,0,0,0.531,9.1781
Test07_NG_dchg,방전,NG,1602,0,0,0.5189,9.3147
Test07_NG_dchg,방전,NG,1603,0,0,0.5275,9.141
Test07_NG_dchg,방전,NG,1604,0,0,0.5024,9.2118
Test07_NG_dchg,방전,NG,1605,0,0,0.51,9.2758
Test07_NG_dchg,방전,NG,1606,0,0,0.4902,9.1911
Test07_NG_dchg,방전,NG,1607,0,0,0.4638,9.3649
Test07_NG_dchg,방전,NG,1608,0,0,0.5913,8.8744
Test07_NG_dchg,방전,NG,1609,0,0,0.5267,9.1241
Test07_NG_dchg,방전,NG,1610,0,0,0.4857,9.2996
Test07_NG_dchg,방전,NG,1611,0,0,0.518,9.0077
Test07_NG_dchg,방전,NG,1612,0,0,0.5038,9.3262
Test07_NG_dchg,방전,NG,1613,0,0,0.5392,8.9643
Test07_NG_dchg,방전,NG,1614,0,0,0.5044,9.1099
Test07_NG_dchg,방전,NG,1615,0,0,0.6009,9.0125
Test07_NG_dchg,방전,NG,1616,0,0,0.5243,9.0681
Test07_NG_dchg,방전,NG,1617,0,0,0.6075,8.7741
Test07_NG_dchg,방전,NG,1618,0,0,0.5219,9.0386
Test07_NG_dchg,방전,NG,1619,0,0,0.5479,9.0486
Test07_NG_dchg,방전,NG,1620,0,0,0.5349,9.1495
Test07_NG_dchg,방전,NG,1621,0,0,0.5561,9.0309
Test07_NG_dchg,방전,NG,1622,0,0,0.5578,9.0045
Test07_NG_dchg,방전,NG,1623,0,0,0.529,9.1935
Test07_NG_dchg,방전,NG,1624,0,0,0.5812,8.8839
Test07_NG_dchg,방전,NG,1625,0,0,0.5222,9.1513
Test07_NG_dchg,방전,NG,1626,0,0,0.5298,9.3076
Test07_NG_dchg,방전,NG,1627,0,0,0.5493,9.0132
Test07_NG_dchg,방전,NG,1628,0,0,0.5739,8.89
Test07_NG_dchg,방전,NG,1629,0,0,0.5796,9.0829
Test07_NG_dchg,방전,NG,1630,0,0,0.4713,9.6231
Test07_NG_dchg,방전,NG,1631,0,0,0.5262,9.0785
Test07_NG_dchg,방전,NG,1632,0,0,0.5402,9.0354
Test07_NG_dchg,방전,NG,1633,0,0,0.5759,8.8591
Test07_NG_dchg,방전,NG,1634,0,0,0.6146,8.8323
Test07_NG_dchg,방전,NG,1635,0,0,0.5026,9.2325
Test07_NG_dchg,방전,NG,1636,0,0,0.5526,9.0371
Test07_NG_dchg,방전,NG,1637,0,0,0.4639,9.3187
Test07_NG_dchg,방전,NG,1638,0,0,0.5467,8.9503
Test07_NG_dchg,방전,NG,1639,0,0,0.4766,9.2746
Test07_NG_dchg,방전,NG,1640,0,0,0.5194,9.1322
Test07_NG_dchg,방전,NG,1641,0,0,0.5501,9.335
Test07_NG_dchg,방전,NG,1642,0,0,0.4714,9.3557
Test07_NG_dchg,방전,NG,1643,0,0,0.4706,9.4373
Test07_NG_dchg,방전,NG,1644,0,0,0.4581,9.2866
Test07_NG_dchg,방전,NG,1645,0,0,0.4561,9.3432
Test07_NG_dchg,방전,NG,1646,0,0,0.4815,9.1617
Test07_NG_dchg,방전,NG,1647,0,0,0.5247,9.0872
Test07_NG_dchg,방전,NG,1648,0,0,0.5115,9.31
Test07_NG_dchg,방전,NG,1649,0,0,0.4589,9.3766
Test07_NG_dchg,방전,NG,1650,0,0,0.5455,8.987
Test07_NG_dchg,방전,NG,1651,0,0,0.5466,9.1128
Test07_NG_dchg,방전,NG,1652,0,0,0.5493,8.9853
Test07_NG_dchg,방전,NG,1653,0,0,0.5995,8.9244
Test07_NG_dchg,방전,NG,1654,0,0,0.4869,9.2542
Test07_NG_dchg,방전,NG,1655,0,0,0.5658,8.8898
Test07_NG_dchg,방전,NG,1656,0,0,0.5194,9.1421
Test07_NG_dchg,방전,NG,1657,0,0,0.5226,9.1799
Test07_NG_dchg,방전,NG,1658,0,0,0.5568,9.1222
Test07_NG_dchg,방전,NG,1659,0,0,0.5164,9.1744
Test07_NG_dchg,방전,NG,1660,0,0,0.5371,9.0209
Test07_NG_dchg,방전,NG,1661,0,0,0.5046,9.216
Test07_NG_dchg,방전,NG,1662,0,0,0.534,9.0656
Test07_NG_dchg,방전,NG,1663,0,0,0.5579,9.0319
Test07_NG_dchg,방전,NG,1664,0,0,0.5368,9.4119
Test07_NG_dchg,방전,NG,1665,0,0,0.5293,9.1383
Test07_NG_dchg,방전,NG,1666,0,0,0.5371,9.1049
Test07_NG_dchg,방전,NG,1667,0,0,0.5148,9.1761
Test07_NG_dchg,방전,NG,1668,0,0,0.4968,9.2305
Test07_NG_dchg,방전,NG,1669,0,0,0.59,8.892
Test07_NG_dchg,방전,NG,1670,0,0,0.5755,8.8686
Test07_NG_dchg,방전,NG,1671,0,0,0.5537,9.0056
Test07_NG_dchg,방전,NG,1672,0,0,0.5576,8.9576
Test07_NG_dchg,방전,NG,1673,0,0,0.4486,9.357
Test07_NG_dchg,방전,NG,1674,0,0,0.5348,9.0543
Test07_NG_dchg,방전,NG,1675,0,0,0.5499,9.0098
Test07_NG_dchg,방전,NG,1676,0,0,0.4727,9.5443
Test07_NG_dchg,방전,NG,1677,0,0,0.434,9.4184
Test07_NG_dchg,방전,NG,1678,0,0,0.5434,9.0996
Test07_NG_dchg,방전,NG,1679,0,0,0.4761,9.3737
Test07_NG_dchg,방전,NG,1680,0,0,0.5946,8.8978
Test07_NG_dchg,방전,NG,1681,0,0,0.5969,8.8672
Test07_NG_dchg,방전,NG,1682,0,0,0.4874,9.3674
Test07_NG_dchg,방전,NG,1683,0,0,0.5358,9.2399
Test07_NG_dchg,방전,NG,1684,0,0,0.4444,9.5785
Test07_NG_dchg,방전,NG,1685,0,0,0.5908,8.9343
Test07_NG_dchg,방전,NG,1686,0,0,0.562,8.8847
Test07_NG_dchg,방전,NG,1687,0,0,0.6109,8.8095
Test07_NG_dchg,방전,NG,1688,0,0,0.5056,9.1724
Test07_NG_dchg,방전,NG,1689,0,0,0.5494,8.9506
Test07_NG_dchg,방전,NG,1690,0,0,0.5473,9.0075
Test07_NG_dchg,방전,NG,1691,0,0,0.5091,9.017
Test07_NG_dchg,방전,NG,1692,0,0,0.5818,9.0769
Test07_NG_dchg,방전,NG,1693,0,0,0.4614,9.4517
Test07_NG_dchg,방전,NG,1694,0,0,0.5214,9.1114
Test07_NG_dchg,방전,NG,1695,0,0,0.4435,9.4296
Test07_NG_dchg,방전,NG,1696,0,0,0.4875,9.3069
Test07_NG_dchg,방전,NG,1697,0,0,0.4937,9.243
Test07_NG_dchg,방전,NG,1698,0,0,0.4785,9.4647
Test07_NG_dchg,방전,NG,1699,0,0,0.5531,8.9502
Test07_NG_dchg,방전,NG,1700,0,0,0.499,9.4483
Test07_NG_dchg,방전,NG,1701,0,0,0.5394,9.2242
Test07_NG_dchg,방전,NG,1702,0,0,0.5559,9.0808
Test07_NG_dchg,방전,NG,1703,0,0,0.6077,8.8037
Test07_NG_dchg,방전,NG,1704,0,0,0.5448,8.9909
Test07_NG_dchg,방전,NG,1705,0,0,0.6174,8.8441
Test07_NG_dchg,방전,NG,1706,0,0,0.5917,8.8972
Test07_NG_dchg,방전,NG,1707,0,0,0.5969,8.8117
Test07_NG_dchg,방전,NG,1708,0,0,0.5976,8.878
Test07_NG_dchg,방전,NG,1709,0,0,0.5092,9.0294
Test07_NG_dchg,방전,NG,1710,0,0,0.5936,8.8413
Test07_NG_dchg,방전,NG,1711,0,0,0.5263,9.1335
Test07_NG_dchg,방전,NG,1712,0,0,0.5199,9.1511
Test07_NG_dchg,방전,NG,1713,0,0,0.4872,9.5417
Test07_NG_dchg,방전,NG,1714,0,0,0.5651,8.8965
Test07_NG_dchg,방전,NG,1715,0,0,0.5458,9.1349
Test07_NG_dchg,방전,NG,1716,0,0,0.5392,9.0166
Test07_NG_dchg,방전,NG,1717,0,0,0.5624,8.9669
Test07_NG_dchg,방전,NG,1718,0,0,0.6267,8.6948
Test07_NG_dchg,방전,NG,1719,0,0,0.6582,8.6177
Test07_NG_dchg,방전,NG,1720,0,0,0.4727,9.3559
Test07_NG_dchg,방전,NG,1721,0,0,0.6098,8.8391
Test07_NG_dchg,방전,NG,1722,0,0,0.4473,9.4829
Test07_NG_dchg,방전,NG,1723,0,0,0.5716,9.0205
Test07_NG_dchg,방전,NG,1724,0,0,0.4818,9.3408
Test07_NG_dchg,방전,NG,1725,0,0,0.5398,9.1322
Test07_NG_dchg,방전,NG,1726,0,0,0.516,9.2735
Test07_NG_dchg,방전,NG,1727,0,0,0.4993,9.1802
Test07_NG_dchg,방전,NG,1728,0,0,0.4813,9.3741
Test07_NG_dchg,방전,NG,1729,0,0,0.5826,8.836
Test07_NG_dchg,방전,NG,1730,0,0,0.5232,9.1336
Test07_NG_dchg,방전,NG,1731,0,0,0.5012,9.1698
Test07_NG_dchg,방전,NG,1732,0,0,0.5222,9.2894
Test07_NG_dchg,방전,NG,1733,0,0,0.5285,9.196
Test07_NG_dchg,방전,NG,1734,0,0,0.5311,9.0516
Test07_NG_dchg,방전,NG,1735,0,0,0.5138,9.3287
Test07_NG_dchg,방전,NG,1736,0,0,0.4779,9.2997
Test07_NG_dchg,방전,NG,1737,0,0,0.4712,9.2776
Test07_NG_dchg,방전,NG,1738,0,0,0.4316,9.3667
Test07_NG_dchg,방전,NG,1739,0,0,0.5411,9.091
Test07_NG_dchg,방전,NG,1740,0,0,0.5423,9.1674
Test07_NG_dchg,방전,NG,1741,0,0,0.4917,9.2058
Test07_NG_dchg,방전,NG,1742,0,0,0.4797,9.4783
Test07_NG_dchg,방전,NG,1743,0,0,0.5491,9.0494
Test07_NG_dchg,방전,NG,1744,0,0,0.5581,8.9058
Test07_NG_dchg,방전,NG,1745,0,0,0.4964,9.3516
Test07_NG_dchg,방전,NG,1746,0,0,0.5451,8.9474
Test07_NG_dchg,방전,NG,1747,0,0,0.5613,8.9595
Test07_NG_dchg,방전,NG,1748,0,0,0.5368,9.1064
Test07_NG_dchg,방전,NG,1749,0,0,0.5759,9.0673
Test07_NG_dchg,방전,NG,1750,0,0,0.4128,9.6455
Test07_NG_dchg,방전,NG,1751,0,0,0.5755,8.849
Test07_NG_dchg,방전,NG,1752,0,0,0.4733,9.4189
Test07_NG_dchg,방전,NG,1753,0,0,0.485,9.2668
Test07_NG_dchg,방전,NG,1754,0,0,0.5498,9.2955
Test07_NG_dchg,방전,NG,1755,0,0,0.5384,9.0545
Test07_NG_dchg,방전,NG,1756,0,0,0.5598,8.941
Test07_NG_dchg,방전,NG,1757,0,0,0.4998,9.2082
Test07_NG_dchg,방전,NG,1758,0,0,0.5744,8.9765
Test07_NG_dchg,방전,NG,1759,0,0,0.4488,9.4386
Test07_NG_dchg,방전,NG,1760,0,0,0.5439,9.2373
Test07_NG_dchg,방전,NG,1761,0,0,0.5527,8.9805
Test07_NG_dchg,방전,NG,1762,0,0,0.4748,9.1683
Test07_NG_dchg,방전,NG,1763,0,0,0.5694,8.923
Test07_NG_dchg,방전,NG,1764,0,0,0.4599,9.4051
Test07_NG_dchg,방전,NG,1765,0,0,0.5297,9.1002
Test07_NG_dchg,방전,NG,1766,0,0,0.4927,9.1787
Test07_NG_dchg,방전,NG,1767,0,0,0.489,9.2025
Test07_NG_dchg,방전,NG,1768,0,0,0.5496,9.0927
Test07_NG_dchg,방전,NG,1769,0,0,0.4912,9.3289
Test07_NG_dchg,방전,NG,1770,0,0,0.4751,9.4617
Test07_NG_dchg,방전,NG,1771,0,0,0.4068,9.6396
Test07_NG_dchg,방전,NG,1772,0,0,0.519,9.1716
Test07_NG_dchg,방전,NG,1773,0,0,0.4824,9.1895
Test07_NG_dchg,방전,NG,1774,0,0,0.5003,9.3086
Test07_NG_dchg,방전,NG,1775,0,0,0.4629,9.3139
Test07_NG_dchg,방전,NG,1776,0,0,0.459,9.3792
Test07_NG_dchg,방전,NG,1777,0,0,0.5847,8.9638
Test07_NG_dchg,방전,NG,1778,0,0,0.471,9.2619
Test07_NG_dchg,방전,NG,1779,0,0,0.4706,9.3276
Test07_NG_dchg,방전,NG,1780,0,0,0.5254,9.2032
Test07_NG_dchg,방전,NG,1781,0,0,0.5564,9.0878
Test07_NG_dchg,방전,NG,1782,0,0,0.4675,9.5019
Test07_NG_dchg,방전,NG,1783,0,0,0.513,9.179
Test07_NG_dchg,방전,NG,1784,0,0,0.4578,9.3915
Test07_NG_dchg,방전,NG,1785,0,0,0.5108,9.2648
Test07_NG_dchg,방전,NG,1786,0,0,0.5002,9.1608
Test07_NG_dchg,방전,NG,1787,0,0,0.439,9.5048
Test07_NG_dchg,방전,NG,1788,0,0,0.5074,9.1202
Test07_NG_dchg,방전,NG,1789,0,0,0.5614,9.0626
Test07_NG_dchg,방전,NG,1790,0,0,0.5114,9.2247
Test07_NG_dchg,방전,NG,1791,0,0,0.525,9.0322
Test07_NG_dchg,방전,NG,1792,0,0,0.5582,9.0398
Test07_NG_dchg,방전,NG,1793,0,0,0.5458,9.1206
Test07_NG_dchg,방전,NG,1794,0,0,0.5704,9.039
Test07_NG_dchg,방전,NG,1795,0,0,0.5337,9.1903
Test07_NG_dchg,방전,NG,1796,0,0,0.4887,9.2167
Test07_NG_dchg,방전,NG,1797,0,0,0.5312,9.2336
Test07_NG_dchg,방전,NG,1798,0,0,0.5582,8.9629
Test07_NG_dchg,방전,NG,1799,0,0,0.5485,9.2557
Test07_NG_dchg,방전,NG,1800,0,0,0.5737,9.0298
Test07_NG_dchg,방전,NG,1801,0,0,0.4528,9.434
Test07_NG_dchg,방전,NG,1802,0,0,0.571,8.9748
Test07_NG_dchg,방전,NG,1803,0,0,0.6002,8.8335
Test07_NG_dchg,방전,NG,1804,0,0,0.6066,8.9909
Test07_NG_dchg,방전,NG,1805,0,0,0.5215,9.1258
Test07_NG_dchg,방전,NG,1806,0,0,0.4046,9.5892
Test07_NG_dchg,방전,NG,1807,0,0,0.5024,9.1253
Test07_NG_dchg,방전,NG,1808,0,0,0.5478,9.1397
Test07_NG_dchg,방전,NG,1809,0,0,0.5547,9.0829
Test07_NG_dchg,방전,NG,1810,0,0,0.4793,9.3931
Test07_NG_dchg,방전,NG,1811,0,0,0.5662,9.3083
Test07_NG_dchg,방전,NG,1812,0,0,0.5285,9.0176
Test07_NG_dchg,방전,NG,1813,0,0,0.5067,9.3453
Test07_NG_dchg,방전,NG,1814,0,0,0.6145,8.7432
Test07_NG_dchg,방전,NG,1815,0,0,0.5147,9.3731
Test07_NG_dchg,방전,NG,1816,0,0,0.5138,9.2111
Test07_NG_dchg,방전,NG,1817,0,0,0.583,8.8945
Test07_NG_dchg,방전,NG,1818,0,0,0.5405,9.0876
Test07_NG_dchg,방전,NG,1819,0,0,0.5858,8.8122
