파일,충방전,판정,시점,label,예측,재구성오차
Test07_NG_dchg,방전,NG,725,0,0,0.214542
Test07_NG_dchg,방전,NG,726,0,0,0.218957
Test07_NG_dchg,방전,NG,727,0,0,0.215948
Test07_NG_dchg,방전,NG,728,0,0,0.222204
Test07_NG_dchg,방전,NG,729,0,0,0.21487
Test07_NG_dchg,방전,NG,730,0,0,0.214737
Test07_NG_dchg,방전,NG,731,0,0,0.209282
Test07_NG_dchg,방전,NG,732,0,0,0.221558
Test07_NG_dchg,방전,NG,733,0,0,0.220568
Test07_NG_dchg,방전,NG,734,0,0,0.22213
Test07_NG_dchg,방전,NG,735,0,0,0.200778
Test07_NG_dchg,방전,NG,736,0,0,0.205327
Test07_NG_dchg,방전,NG,737,0,0,0.223122
Test07_NG_dchg,방전,NG,738,0,0,0.20558
Test07_NG_dchg,방전,NG,739,0,0,0.222086
Test07_NG_dchg,방전,NG,740,0,0,0.209088
Test07_NG_dchg,방전,NG,741,0,0,0.220339
Test07_NG_dchg,방전,NG,742,0,0,0.214752
Test07_NG_dchg,방전,NG,743,0,0,0.220157
Test07_NG_dchg,방전,NG,744,0,0,0.206042
Test07_NG_dchg,방전,NG,745,0,0,0.212344
Test07_NG_dchg,방전,NG,746,0,0,0.221174
Test07_NG_dchg,방전,NG,747,0,0,0.217355
Test07_NG_dchg,방전,NG,748,0,0,0.220196
Test07_NG_dchg,방전,NG,749,0,0,0.205554
Test07_NG_dchg,방전,NG,750,0,0,0.211027
Test07_NG_dchg,방전,NG,751,0,0,0.208898
Test07_NG_dchg,방전,NG,752,0,0,0.216947
Test07_NG_dchg,방전,NG,753,0,0,0.211333
Test07_NG_dchg,방전,NG,754,0,0,0.210768
Test07_NG_dchg,방전,NG,755,0,0,0.215634
Test07_NG_dchg,방전,NG,756,0,0,0.216218
Test07_NG_dchg,방전,NG,757,0,0,0.207117
Test07_NG_dchg,방전,NG,758,0,0,0.220557
Test07_NG_dchg,방전,NG,759,0,0,0.20407
Test07_NG_dchg,방전,NG,760,0,0,0.212769
Test07_NG_dchg,방전,NG,761,0,0,0.227889
Test07_NG_dchg,방전,NG,762,0,0,0.219412
Test07_NG_dchg,방전,NG,763,0,0,0.225997
Test07_NG_dchg,방전,NG,764,0,0,0.211184
Test07_NG_dchg,방전,NG,765,0,0,0.217941
Test07_NG_dchg,방전,NG,766,0,0,0.209798
Test07_NG_dchg,방전,NG,767,0,0,0.211852
Test07_NG_dchg,방전,NG,768,0,0,0.223358
Test07_NG_dchg,방전,NG,769,0,0,0.213663
Test07_NG_dchg,방전,NG,770,0,0,0.212298
Test07_NG_dchg,방전,NG,771,0,0,0.225084
Test07_NG_dchg,방전,NG,772,0,0,0.208937
Test07_NG_dchg,방전,NG,773,0,0,0.255717
Test07_NG_dchg,방전,NG,774,0,0,0.22295
Test07_NG_dchg,방전,NG,775,0,0,0.225391
Test07_NG_dchg,방전,NG,776,0,0,0.215729
Test07_NG_dchg,방전,NG,777,0,0,0.220794
Test07_NG_dchg,방전,NG,778,0,0,0.210829
Test07_NG_dchg,방전,NG,779,0,0,0.21784
Test07_NG_dchg,방전,NG,780,0,0,0.216536
Test07_NG_dchg,방전,NG,781,0,0,0.209952
Test07_NG_dchg,방전,NG,782,0,0,0.221915
Test07_NG_dchg,방전,NG,783,0,0,0.203796
Test07_NG_dchg,방전,NG,784,0,0,0.223472
Test07_NG_dchg,방전,NG,785,0,0,0.202196
Test07_NG_dchg,방전,NG,786,0,0,0.214201
Test07_NG_dchg,방전,NG,787,0,0,0.235104
Test07_NG_dchg,방전,NG,788,0,0,0.228164
Test07_NG_dchg,방전,NG,789,0,0,0.218995
Test07_NG_dchg,방전,NG,790,0,0,0.220622
Test07_NG_dchg,방전,NG,791,0,0,0.213479
Test07_NG_dchg,방전,NG,792,0,0,0.212694
Test07_NG_dchg,방전,NG,793,0,0,0.205273
Test07_NG_dchg,방전,NG,794,0,0,0.226395
Test07_NG_dchg,방전,NG,795,0,0,0.202181
Test07_NG_dchg,방전,NG,796,0,0,0.206522
Test07_NG_dchg,방전,NG,797,0,0,0.226469
Test07_NG_dchg,방전,NG,798,0,0,0.200917
Test07_NG_dchg,방전,NG,799,0,0,0.222987
Test07_NG_dchg,방전,NG,800,0,0,0.230165
Test07_NG_dchg,방전,NG,801,0,0,0.2275
Test07_NG_dchg,방전,NG,802,0,0,0.216682
Test07_NG_dchg,방전,NG,803,0,0,0.206502
Test07_NG_dchg,방전,NG,804,0,0,0.216066
Test07_NG_dchg,방전,NG,805,0,0,0.215639
Test07_NG_dchg,방전,NG,806,0,0,0.226104
Test07_NG_dchg,방전,NG,807,0,0,0.218837
Test07_NG_dchg,방전,NG,808,0,0,0.218953
Test07_NG_dchg,방전,NG,809,0,0,0.203765
Test07_NG_dchg,방전,NG,810,0,0,0.219357
Test07_NG_dchg,방전,NG,811,0,0,0.216101
Test07_NG_dchg,방전,NG,812,0,0,0.224811
Test07_NG_dchg,방전,NG,813,0,0,0.204914
Test07_NG_dchg,방전,NG,814,0,0,0.224579
Test07_NG_dchg,방전,NG,815,0,0,0.220565
Test07_NG_dchg,방전,NG,816,0,0,0.202556
Test07_NG_dchg,방전,NG,817,0,0,0.216291
Test07_NG_dchg,방전,NG,818,0,0,0.214735
Test07_NG_dchg,방전,NG,819,0,0,0.210444
Test07_NG_dchg,방전,NG,820,0,0,0.210081
Test07_NG_dchg,방전,NG,821,0,0,0.210985
Test07_NG_dchg,방전,NG,822,0,0,0.219327
Test07_NG_dchg,방전,NG,823,0,0,0.221683
Test07_NG_dchg,방전,NG,824,0,0,0.223269
Test07_NG_dchg,방전,NG,825,0,0,0.214013
Test07_NG_dchg,방전,NG,826,0,0,0.222433
Test07_NG_dchg,방전,NG,827,0,0,0.231427
Test07_NG_dchg,방전,NG,828,0,0,0.215198
Test07_NG_dchg,방전,NG,829,0,0,0.209949
Test07_NG_dchg,방전,NG,830,0,0,0.199707
Test07_NG_dchg,방전,NG,831,0,0,0.2423
Test07_NG_dchg,방전,NG,832,0,0,0.213522
Test07_NG_dchg,방전,NG,833,0,0,0.221073
Test07_NG_dchg,방전,NG,834,0,0,0.230087
Test07_NG_dchg,방전,NG,835,0,0,0.219844
Test07_NG_dchg,방전,NG,836,0,0,0.21386
Test07_NG_dchg,방전,NG,837,0,0,0.223171
Test07_NG_dchg,방전,NG,838,0,0,0.201516
Test07_NG_dchg,방전,NG,839,0,0,0.214729
Test07_NG_dchg,방전,NG,840,0,0,0.222656
Test07_NG_dchg,방전,NG,841,0,0,0.210108
Test07_NG_dchg,방전,NG,842,0,0,0.216464
Test07_NG_dchg,방전,NG,843,0,0,0.21514
Test07_NG_dchg,방전,NG,844,0,0,0.226841
Test07_NG_dchg,방전,NG,845,0,0,0.209589
Test07_NG_dchg,방전,NG,846,0,0,0.215572
Test07_NG_dchg,방전,NG,847,0,0,0.223399
Test07_NG_dchg,방전,NG,848,0,0,0.216029
Test07_NG_dchg,방전,NG,849,0,0,0.20465
Test07_NG_dchg,방전,NG,850,0,0,0.210405
Test07_NG_dchg,방전,NG,851,0,0,0.235151
Test07_NG_dchg,방전,NG,852,0,0,0.212437
Test07_NG_dchg,방전,NG,853,0,0,0.214966
Test07_NG_dchg,방전,NG,854,0,0,0.218952
Test07_NG_dchg,방전,NG,855,0,0,0.204962
Test07_NG_dchg,방전,NG,856,0,0,0.220181
Test07_NG_dchg,방전,NG,857,0,0,0.218354
Test07_NG_dchg,방전,NG,858,0,0,0.230757
Test07_NG_dchg,방전,NG,859,0,0,0.236084
Test07_NG_dchg,방전,NG,860,0,0,0.21157
Test07_NG_dchg,방전,NG,861,0,0,0.206441
Test07_NG_dchg,방전,NG,862,0,0,0.236441
Test07_NG_dchg,방전,NG,863,0,0,0.22187
Test07_NG_dchg,방전,NG,864,0,0,0.230551
Test07_NG_dchg,방전,NG,865,0,0,0.205389
Test07_NG_dchg,방전,NG,866,0,0,0.225994
Test07_NG_dchg,방전,NG,867,0,0,0.219287
Test07_NG_dchg,방전,NG,868,0,0,0.217769
Test07_NG_dchg,방전,NG,869,0,0,0.22496
Test07_NG_dchg,방전,NG,870,0,0,0.210851
Test07_NG_dchg,방전,NG,871,0,0,0.216063
Test07_NG_dchg,방전,NG,872,0,0,0.218293
Test07_NG_dchg,방전,NG,873,0,0,0.225372
Test07_NG_dchg,방전,NG,874,0,0,0.222175
Test07_NG_dchg,방전,NG,875,0,0,0.220705
Test07_NG_dchg,방전,NG,876,0,0,0.200881
Test07_NG_dchg,방전,NG,877,0,0,0.217104
Test07_NG_dchg,방전,NG,878,0,0,0.209478
Test07_NG_dchg,방전,NG,879,0,0,0.216814
Test07_NG_dchg,방전,NG,880,0,0,0.220331
Test07_NG_dchg,방전,NG,881,0,0,0.225189
Test07_NG_dchg,방전,NG,882,0,0,0.203861
Test07_NG_dchg,방전,NG,883,0,0,0.221028
Test07_NG_dchg,방전,NG,884,0,0,0.220335
Test07_NG_dchg,방전,NG,885,0,0,0.221822
Test07_NG_dchg,방전,NG,886,0,0,0.221229
Test07_NG_dchg,방전,NG,887,0,0,0.226601
Test07_NG_dchg,방전,NG,888,0,0,0.223554
Test07_NG_dchg,방전,NG,889,0,0,0.218383
Test07_NG_dchg,방전,NG,890,0,0,0.225839
Test07_NG_dchg,방전,NG,891,0,0,0.222644
Test07_NG_dchg,방전,NG,892,0,0,0.231786
Test07_NG_dchg,방전,NG,893,0,0,0.209924
Test07_NG_dchg,방전,NG,894,0,0,0.212655
Test07_NG_dchg,방전,NG,895,0,0,0.222341
Test07_NG_dchg,방전,NG,896,0,0,0.210719
Test07_NG_dchg,방전,NG,897,0,0,0.219847
Test07_NG_dchg,방전,NG,898,0,0,0.217119
Test07_NG_dchg,방전,NG,899,0,0,0.209796
Test07_NG_dchg,방전,NG,900,0,0,0.224557
Test07_NG_dchg,방전,NG,901,0,0,0.21502
Test07_NG_dchg,방전,NG,902,0,0,0.223369
Test07_NG_dchg,방전,NG,903,0,0,0.216052
Test07_NG_dchg,방전,NG,904,0,0,0.220664
Test07_NG_dchg,방전,NG,905,0,0,0.24696
Test07_NG_dchg,방전,NG,906,0,0,0.222767
Test07_NG_dchg,방전,NG,907,0,0,0.222106
Test07_NG_dchg,방전,NG,908,0,0,0.232185
Test07_NG_dchg,방전,NG,909,0,0,0.234292
Test07_NG_dchg,방전,NG,910,0,0,0.227155
Test07_NG_dchg,방전,NG,911,0,0,0.22392
Test07_NG_dchg,방전,NG,912,0,0,0.223897
Test07_NG_dchg,방전,NG,913,0,0,0.214048
Test07_NG_dchg,방전,NG,914,0,0,0.221136
Test07_NG_dchg,방전,NG,915,0,0,0.211979
Test07_NG_dchg,방전,NG,916,0,0,0.213143
Test07_NG_dchg,방전,NG,917,0,0,0.225534
Test07_NG_dchg,방전,NG,918,0,0,0.235249
Test07_NG_dchg,방전,NG,919,0,0,0.227632
Test07_NG_dchg,방전,NG,920,0,0,0.232158
Test07_NG_dchg,방전,NG,921,0,0,0.214447
Test07_NG_dchg,방전,NG,922,0,0,0.225583
Test07_NG_dchg,방전,NG,923,0,0,0.234238
Test07_NG_dchg,방전,NG,924,0,0,0.219427
Test07_NG_dchg,방전,NG,925,0,0,0.244067
Test07_NG_dchg,방전,NG,926,0,0,0.2324
Test07_NG_dchg,방전,NG,927,0,0,0.222423
Test07_NG_dchg,방전,NG,928,0,0,0.21846
Test07_NG_dchg,방전,NG,929,0,0,0.211125
Test07_NG_dchg,방전,NG,930,0,0,0.213603
Test07_NG_dchg,방전,NG,931,0,0,0.228982
Test07_NG_dchg,방전,NG,932,0,0,0.222945
Test07_NG_dchg,방전,NG,933,0,0,0.245452
Test07_NG_dchg,방전,NG,934,0,0,0.237009
Test07_NG_dchg,방전,NG,935,0,0,0.212222
Test07_NG_dchg,방전,NG,936,0,0,0.231527
Test07_NG_dchg,방전,NG,937,0,0,0.222281
Test07_NG_dchg,방전,NG,938,0,0,0.204034
Test07_NG_dchg,방전,NG,939,0,0,0.212553
Test07_NG_dchg,방전,NG,940,0,0,0.220713
Test07_NG_dchg,방전,NG,941,0,0,0.218303
Test07_NG_dchg,방전,NG,942,0,0,0.203915
Test07_NG_dchg,방전,NG,943,0,0,0.216036
Test07_NG_dchg,방전,NG,944,0,0,0.216589
Test07_NG_dchg,방전,NG,945,0,0,0.22115
Test07_NG_dchg,방전,NG,946,0,0,0.212122
Test07_NG_dchg,방전,NG,947,0,0,0.222348
Test07_NG_dchg,방전,NG,948,0,0,0.214919
Test07_NG_dchg,방전,NG,949,0,0,0.213624
Test07_NG_dchg,방전,NG,950,0,0,0.237504
Test07_NG_dchg,방전,NG,951,0,0,0.218088
Test07_NG_dchg,방전,NG,952,0,0,0.205624
Test07_NG_dchg,방전,NG,953,0,0,0.218446
Test07_NG_dchg,방전,NG,954,0,0,0.219352
Test07_NG_dchg,방전,NG,955,0,0,0.217811
Test07_NG_dchg,방전,NG,956,0,0,0.222048
Test07_NG_dchg,방전,NG,957,0,0,0.2273
Test07_NG_dchg,방전,NG,958,0,0,0.213379
Test07_NG_dchg,방전,NG,959,0,0,0.206363
Test07_NG_dchg,방전,NG,960,0,0,0.240244
Test07_NG_dchg,방전,NG,961,0,0,0.221998
Test07_NG_dchg,방전,NG,962,0,0,0.223472
Test07_NG_dchg,방전,NG,963,0,0,0.222287
Test07_NG_dchg,방전,NG,964,0,0,0.221187
Test07_NG_dchg,방전,NG,965,0,0,0.214264
Test07_NG_dchg,방전,NG,966,0,0,0.229835
Test07_NG_dchg,방전,NG,967,0,0,0.218239
Test07_NG_dchg,방전,NG,968,0,0,0.239368
Test07_NG_dchg,방전,NG,969,0,0,0.229457
Test07_NG_dchg,방전,NG,970,0,0,0.219586
Test07_NG_dchg,방전,NG,971,0,0,0.217589
Test07_NG_dchg,방전,NG,972,0,0,0.227407
Test07_NG_dchg,방전,NG,973,0,0,0.236848
Test07_NG_dchg,방전,NG,974,0,0,0.2237
Test07_NG_dchg,방전,NG,975,0,0,0.221974
Test07_NG_dchg,방전,NG,976,0,0,0.215685
Test07_NG_dchg,방전,NG,977,0,0,0.224225
Test07_NG_dchg,방전,NG,978,0,0,0.219381
Test07_NG_dchg,방전,NG,979,0,0,0.217253
Test07_NG_dchg,방전,NG,980,0,0,0.22249
Test07_NG_dchg,방전,NG,981,0,0,0.233741
Test07_NG_dchg,방전,NG,982,0,0,0.21373
Test07_NG_dchg,방전,NG,983,0,0,0.22704
Test07_NG_dchg,방전,NG,984,0,0,0.21001
Test07_NG_dchg,방전,NG,985,0,0,0.225064
Test07_NG_dchg,방전,NG,986,0,0,0.216246
Test07_NG_dchg,방전,NG,987,0,0,0.221894
Test07_NG_dchg,방전,NG,988,0,0,0.223858
Test07_NG_dchg,방전,NG,989,0,0,0.221634
Test07_NG_dchg,방전,NG,990,0,0,0.224105
Test07_NG_dchg,방전,NG,991,0,0,0.221692
Test07_NG_dchg,방전,NG,992,0,0,0.222975
Test07_NG_dchg,방전,NG,993,0,0,0.237612
Test07_NG_dchg,방전,NG,994,0,0,0.208294
Test07_NG_dchg,방전,NG,995,0,0,0.215156
Test07_NG_dchg,방전,NG,996,0,0,0.222526
Test07_NG_dchg,방전,NG,997,0,0,0.21268
Test07_NG_dchg,방전,NG,998,0,0,0.215014
Test07_NG_dchg,방전,NG,999,0,0,0.21728
Test07_NG_dchg,방전,NG,1000,0,0,0.230713
Test07_NG_dchg,방전,NG,1001,0,0,0.204765
Test07_NG_dchg,방전,NG,1002,0,0,0.210793
Test07_NG_dchg,방전,NG,1003,0,0,0.211641
Test07_NG_dchg,방전,NG,1004,0,0,0.21162
Test07_NG_dchg,방전,NG,1005,0,0,0.232378
Test07_NG_dchg,방전,NG,1006,0,0,0.210909
Test07_NG_dchg,방전,NG,1007,0,0,0.224006
Test07_NG_dchg,방전,NG,1008,0,0,0.221622
Test07_NG_dchg,방전,NG,1009,0,0,0.213666
Test07_NG_dchg,방전,NG,1010,0,0,0.217089
Test07_NG_dchg,방전,NG,1011,0,0,0.236644
Test07_NG_dchg,방전,NG,1012,0,0,0.215552
Test07_NG_dchg,방전,NG,1013,0,0,0.219239
Test07_NG_dchg,방전,NG,1014,0,0,0.220126
Test07_NG_dchg,방전,NG,1015,0,0,0.215303
Test07_NG_dchg,방전,NG,1016,0,0,0.216232
Test07_NG_dchg,방전,NG,1017,0,0,0.221149
Test07_NG_dchg,방전,NG,1018,0,0,0.229395
Test07_NG_dchg,방전,NG,1019,0,0,0.216798
Test07_NG_dchg,방전,NG,1020,0,0,0.202499
Test07_NG_dchg,방전,NG,1021,0,0,0.213675
Test07_NG_dchg,방전,NG,1022,0,0,0.217678
Test07_NG_dchg,방전,NG,1023,0,0,0.223673
Test07_NG_dchg,방전,NG,1024,0,0,0.203267
Test07_NG_dchg,방전,NG,1025,0,0,0.236021
Test07_NG_dchg,방전,NG,1026,0,0,0.219553
Test07_NG_dchg,방전,NG,1027,0,0,0.217491
Test07_NG_dchg,방전,NG,1028,0,0,0.211922
Test07_NG_dchg,방전,NG,1029,0,0,0.207939
Test07_NG_dchg,방전,NG,1030,0,0,0.205938
Test07_NG_dchg,방전,NG,1031,0,0,0.223938
Test07_NG_dchg,방전,NG,1032,0,0,0.21813
Test07_NG_dchg,방전,NG,1033,0,0,0.21513
Test07_NG_dchg,방전,NG,1034,0,0,0.213699
Test07_NG_dchg,방전,NG,1035,0,0,0.209923
Test07_NG_dchg,방전,NG,1036,0,0,0.230464
Test07_NG_dchg,방전,NG,1037,0,0,0.221719
Test07_NG_dchg,방전,NG,1038,0,0,0.232026
Test07_NG_dchg,방전,NG,1039,0,0,0.214208
Test07_NG_dchg,방전,NG,1040,0,0,0.211219
Test07_NG_dchg,방전,NG,1041,0,0,0.210997
Test07_NG_dchg,방전,NG,1042,0,0,0.229283
Test07_NG_dchg,방전,NG,1043,0,0,0.214094
Test07_NG_dchg,방전,NG,1044,0,0,0.214708
Test07_NG_dchg,방전,NG,1045,0,0,0.207572
Test07_NG_dchg,방전,NG,1046,0,0,0.219837
Test07_NG_dchg,방전,NG,1047,0,0,0.210971
Test07_NG_dchg,방전,NG,1048,0,0,0.218628
Test07_NG_dchg,방전,NG,1049,0,0,0.232113
Test07_NG_dchg,방전,NG,1050,0,0,0.203888
Test07_NG_dchg,방전,NG,1051,0,0,0.21618
Test07_NG_dchg,방전,NG,1052,0,0,0.225101
Test07_NG_dchg,방전,NG,1053,0,0,0.20977
Test07_NG_dchg,방전,NG,1054,0,0,0.22449
Test07_NG_dchg,방전,NG,1055,0,0,0.215645
Test07_NG_dchg,방전,NG,1056,0,0,0.218243
Test07_NG_dchg,방전,NG,1057,0,0,0.21069
Test07_NG_dchg,방전,NG,1058,0,0,0.223226
Test07_NG_dchg,방전,NG,1059,0,0,0.216462
Test07_NG_dchg,방전,NG,1060,0,0,0.21672
Test07_NG_dchg,방전,NG,1061,0,0,0.205771
Test07_NG_dchg,방전,NG,1062,0,0,0.209729
Test07_NG_dchg,방전,NG,1063,0,0,0.2172
Test07_NG_dchg,방전,NG,1064,0,0,0.216026
Test07_NG_dchg,방전,NG,1065,0,0,0.23892
Test07_NG_dchg,방전,NG,1066,0,0,0.215557
Test07_NG_dchg,방전,NG,1067,0,0,0.224315
Test07_NG_dchg,방전,NG,1068,0,0,0.225206
Test07_NG_dchg,방전,NG,1069,0,0,0.214392
Test07_NG_dchg,방전,NG,1070,0,0,0.214844
Test07_NG_dchg,방전,NG,1071,0,0,0.21638
Test07_NG_dchg,방전,NG,1072,0,0,0.206411
Test07_NG_dchg,방전,NG,1073,0,0,0.209285
Test07_NG_dchg,방전,NG,1074,0,0,0.216553
Test07_NG_dchg,방전,NG,1075,0,0,0.212942
Test07_NG_dchg,방전,NG,1076,0,0,0.229043
Test07_NG_dchg,방전,NG,1077,0,0,0.214075
Test07_NG_dchg,방전,NG,1078,0,0,0.222458
Test07_NG_dchg,방전,NG,1079,0,0,0.214457
Test07_NG_dchg,방전,NG,1080,0,0,0.227084
Test07_NG_dchg,방전,NG,1081,0,0,0.227477
Test07_NG_dchg,방전,NG,1082,0,0,0.226001
Test07_NG_dchg,방전,NG,1083,0,0,0.226605
Test07_NG_dchg,방전,NG,1084,0,0,0.219825
Test07_NG_dchg,방전,NG,1085,0,0,0.217567
Test07_NG_dchg,방전,NG,1086,0,0,0.226873
Test07_NG_dchg,방전,NG,1087,0,0,0.221171
Test07_NG_dchg,방전,NG,1088,0,0,0.218357
Test07_NG_dchg,방전,NG,1089,0,0,0.22925
Test07_NG_dchg,방전,NG,1090,0,0,0.214188
Test07_NG_dchg,방전,NG,1091,0,0,0.219924
Test07_NG_dchg,방전,NG,1092,0,0,0.223585
Test07_NG_dchg,방전,NG,1093,0,0,0.223671
Test07_NG_dchg,방전,NG,1094,0,0,0.216504
Test07_NG_dchg,방전,NG,1095,0,0,0.226686
Test07_NG_dchg,방전,NG,1096,0,0,0.226134
Test07_NG_dchg,방전,NG,1097,0,0,0.221897
Test07_NG_dchg,방전,NG,1098,0,0,0.224189
Test07_NG_dchg,방전,NG,1099,0,0,0.218865
Test07_NG_dchg,방전,NG,1100,0,0,0.205453
Test07_NG_dchg,방전,NG,1101,0,0,0.224797
Test07_NG_dchg,방전,NG,1102,0,0,0.213135
Test07_NG_dchg,방전,NG,1103,0,0,0.231168
Test07_NG_dchg,방전,NG,1104,0,0,0.228354
Test07_NG_dchg,방전,NG,1105,0,0,0.230008
Test07_NG_dchg,방전,NG,1106,0,0,0.227346
Test07_NG_dchg,방전,NG,1107,0,0,0.239135
Test07_NG_dchg,방전,NG,1108,0,0,0.221564
Test07_NG_dchg,방전,NG,1109,0,0,0.205538
Test07_NG_dchg,방전,NG,1110,0,0,0.223866
Test07_NG_dchg,방전,NG,1111,0,0,0.227654
Test07_NG_dchg,방전,NG,1112,0,0,0.223882
Test07_NG_dchg,방전,NG,1113,0,0,0.229312
Test07_NG_dchg,방전,NG,1114,0,0,0.208234
Test07_NG_dchg,방전,NG,1115,0,0,0.209328
Test07_NG_dchg,방전,NG,1116,0,0,0.215338
Test07_NG_dchg,방전,NG,1117,0,0,0.215732
Test07_NG_dchg,방전,NG,1118,0,0,0.206093
Test07_NG_dchg,방전,NG,1119,0,0,0.208041
Test07_NG_dchg,방전,NG,1120,0,0,0.218558
Test07_NG_dchg,방전,NG,1121,0,0,0.235035
Test07_NG_dchg,방전,NG,1122,0,0,0.206869
Test07_NG_dchg,방전,NG,1123,0,0,0.217531
Test07_NG_dchg,방전,NG,1124,0,0,0.224647
Test07_NG_dchg,방전,NG,1125,0,0,0.207501
Test07_NG_dchg,방전,NG,1126,0,0,0.211573
Test07_NG_dchg,방전,NG,1127,0,0,0.235277
Test07_NG_dchg,방전,NG,1128,0,0,0.221655
Test07_NG_dchg,방전,NG,1129,0,0,0.228083
Test07_NG_dchg,방전,NG,1130,0,0,0.21687
Test07_NG_dchg,방전,NG,1131,0,0,0.208715
Test07_NG_dchg,방전,NG,1132,0,0,0.214339
Test07_NG_dchg,방전,NG,1133,0,0,0.227422
Test07_NG_dchg,방전,NG,1134,0,0,0.209469
Test07_NG_dchg,방전,NG,1135,0,0,0.219909
Test07_NG_dchg,방전,NG,1136,0,0,0.224529
Test07_NG_dchg,방전,NG,1137,0,0,0.208838
Test07_NG_dchg,방전,NG,1138,0,0,0.216019
Test07_NG_dchg,방전,NG,1139,0,0,0.220892
Test07_NG_dchg,방전,NG,1140,0,0,0.22722
Test07_NG_dchg,방전,NG,1141,0,0,0.212913
Test07_NG_dchg,방전,NG,1142,0,0,0.222775
Test07_NG_dchg,방전,NG,1143,0,0,0.224622
Test07_NG_dchg,방전,NG,1144,0,0,0.225471
Test07_NG_dchg,방전,NG,1145,0,0,0.202484
Test07_NG_dchg,방전,NG,1146,0,0,0.204068
Test07_NG_dchg,방전,NG,1147,0,0,0.206131
Test07_NG_dchg,방전,NG,1148,0,0,0.218895
Test07_NG_dchg,방전,NG,1149,0,0,0.242245
Test07_NG_dchg,방전,NG,1150,0,0,0.226258
Test07_NG_dchg,방전,NG,1151,0,0,0.229221
Test07_NG_dchg,방전,NG,1152,0,0,0.216663
Test07_NG_dchg,방전,NG,1153,0,0,0.222161
Test07_NG_dchg,방전,NG,1154,0,0,0.226094
Test07_NG_dchg,방전,NG,1155,0,0,0.221987
Test07_NG_dchg,방전,NG,1156,0,0,0.221921
Test07_NG_dchg,방전,NG,1157,0,0,0.218501
Test07_NG_dchg,방전,NG,1158,0,0,0.209548
Test07_NG_dchg,방전,NG,1159,0,0,0.204203
Test07_NG_dchg,방전,NG,1160,0,0,0.206368
Test07_NG_dchg,방전,NG,1161,0,0,0.21706
Test07_NG_dchg,방전,NG,1162,0,0,0.20786
Test07_NG_dchg,방전,NG,1163,0,0,0.210598
Test07_NG_dchg,방전,NG,1164,0,0,0.203701
Test07_NG_dchg,방전,NG,1165,0,0,0.207933
Test07_NG_dchg,방전,NG,1166,0,0,0.198797
Test07_NG_dchg,방전,NG,1167,0,0,0.218763
Test07_NG_dchg,방전,NG,1168,0,0,0.222603
Test07_NG_dchg,방전,NG,1169,0,0,0.210022
Test07_NG_dchg,방전,NG,1170,0,0,0.222643
Test07_NG_dchg,방전,NG,1171,0,0,0.212827
Test07_NG_dchg,방전,NG,1172,0,0,0.206893
Test07_NG_dchg,방전,NG,1173,0,0,0.220791
Test07_NG_dchg,방전,NG,1174,0,0,0.221563
Test07_NG_dchg,방전,NG,1175,0,0,0.20116
Test07_NG_dchg,방전,NG,1176,0,0,0.218313
Test07_NG_dchg,방전,NG,1177,0,0,0.213882
Test07_NG_dchg,방전,NG,1178,0,0,0.206454
Test07_NG_dchg,방전,NG,1179,0,0,0.214435
Test07_NG_dchg,방전,NG,1180,0,0,0.202293
Test07_NG_dchg,방전,NG,1181,0,0,0.20647
Test07_NG_dchg,방전,NG,1182,0,0,0.218424
Test07_NG_dchg,방전,NG,1183,0,0,0.218618
Test07_NG_dchg,방전,NG,1184,0,0,0.215519
Test07_NG_dchg,방전,NG,1185,0,0,0.225451
Test07_NG_dchg,방전,NG,1186,0,0,0.217344
Test07_NG_dchg,방전,NG,1187,0,0,0.203148
Test07_NG_dchg,방전,NG,1188,0,0,0.224266
Test07_NG_dchg,방전,NG,1189,0,0,0.20695
Test07_NG_dchg,방전,NG,1190,0,0,0.216107
Test07_NG_dchg,방전,NG,1191,0,0,0.24655
Test07_NG_dchg,방전,NG,1192,0,0,0.217306
Test07_NG_dchg,방전,NG,1193,0,0,0.210884
Test07_NG_dchg,방전,NG,1194,0,0,0.206884
Test07_NG_dchg,방전,NG,1195,0,0,0.22583
Test07_NG_dchg,방전,NG,1196,0,0,0.235859
Test07_NG_dchg,방전,NG,1197,0,0,0.213991
Test07_NG_dchg,방전,NG,1198,0,0,0.212735
Test07_NG_dchg,방전,NG,1199,0,0,0.239105
Test07_NG_dchg,방전,NG,1200,0,0,0.206276
Test07_NG_dchg,방전,NG,1201,0,0,0.20604
Test07_NG_dchg,방전,NG,1202,0,0,0.223671
Test07_NG_dchg,방전,NG,1203,0,0,0.219556
Test07_NG_dchg,방전,NG,1204,0,0,0.235214
Test07_NG_dchg,방전,NG,1205,0,0,0.213405
Test07_NG_dchg,방전,NG,1206,0,0,0.218932
Test07_NG_dchg,방전,NG,1207,0,0,0.209627
Test07_NG_dchg,방전,NG,1208,0,0,0.248121
Test07_NG_dchg,방전,NG,1209,0,0,0.236867
Test07_NG_dchg,방전,NG,1210,0,0,0.234056
Test07_NG_dchg,방전,NG,1211,0,0,0.213161
Test07_NG_dchg,방전,NG,1212,0,0,0.218284
Test07_NG_dchg,방전,NG,1213,0,0,0.212908
Test07_NG_dchg,방전,NG,1214,0,0,0.245146
Test07_NG_dchg,방전,NG,1215,0,0,0.213833
