파일,충방전,판정,시점,label,예측,이상확률
Test07_NG_dchg,방전,NG,1452,0,0,0.1226
Test07_NG_dchg,방전,NG,1453,0,0,0.1541
Test07_NG_dchg,방전,NG,1454,0,0,0.1126
Test07_NG_dchg,방전,NG,1455,0,0,0.1126
Test07_NG_dchg,방전,NG,1456,0,0,0.1541
Test07_NG_dchg,방전,NG,1457,0,0,0.1126
Test07_NG_dchg,방전,NG,1458,0,0,0.1126
Test07_NG_dchg,방전,NG,1459,0,0,0.1126
Test07_NG_dchg,방전,NG,1460,0,0,0.1126
Test07_NG_dchg,방전,NG,1461,0,0,0.1126
Test07_NG_dchg,방전,NG,1462,0,0,0.1126
Test07_NG_dchg,방전,NG,1463,0,0,0.1126
Test07_NG_dchg,방전,NG,1464,0,0,0.1541
Test07_NG_dchg,방전,NG,1465,0,0,0.1126
Test07_NG_dchg,방전,NG,1466,0,0,0.1126
Test07_NG_dchg,방전,NG,1467,0,0,0.1226
Test07_NG_dchg,방전,NG,1468,0,0,0.1127
Test07_NG_dchg,방전,NG,1469,0,0,0.2419
Test07_NG_dchg,방전,NG,1470,0,0,0.1226
Test07_NG_dchg,방전,NG,1471,0,0,0.1541
Test07_NG_dchg,방전,NG,1472,0,0,0.1126
Test07_NG_dchg,방전,NG,1473,0,0,0.1127
Test07_NG_dchg,방전,NG,1474,0,0,0.1127
Test07_NG_dchg,방전,NG,1475,0,0,0.1126
Test07_NG_dchg,방전,NG,1476,0,0,0.1541
Test07_NG_dchg,방전,NG,1477,0,0,0.2512
Test07_NG_dchg,방전,NG,1478,0,0,0.1126
Test07_NG_dchg,방전,NG,1479,0,0,0.1127
Test07_NG_dchg,방전,NG,1480,0,0,0.1126
Test07_NG_dchg,방전,NG,1481,0,0,0.2037
Test07_NG_dchg,방전,NG,1482,0,0,0.2037
Test07_NG_dchg,방전,NG,1483,0,0,0.1126
Test07_NG_dchg,방전,NG,1484,0,0,0.1127
Test07_NG_dchg,방전,NG,1485,0,0,0.1127
Test07_NG_dchg,방전,NG,1486,0,0,0.1126
Test07_NG_dchg,방전,NG,1487,0,0,0.1127
Test07_NG_dchg,방전,NG,1488,0,0,0.1127
Test07_NG_dchg,방전,NG,1489,0,0,0.1126
Test07_NG_dchg,방전,NG,1490,0,0,0.1127
Test07_NG_dchg,방전,NG,1491,0,0,0.1541
Test07_NG_dchg,방전,NG,1492,0,0,0.1653
Test07_NG_dchg,방전,NG,1493,0,0,0.1226
Test07_NG_dchg,방전,NG,1494,0,0,0.1126
Test07_NG_dchg,방전,NG,1495,0,0,0.1226
Test07_NG_dchg,방전,NG,1496,0,0,0.1126
Test07_NG_dchg,방전,NG,1497,0,0,0.1126
Test07_NG_dchg,방전,NG,1498,0,0,0.1541
Test07_NG_dchg,방전,NG,1499,0,0,0.1126
Test07_NG_dchg,방전,NG,1500,0,0,0.1126
Test07_NG_dchg,방전,NG,1501,0,0,0.1226
Test07_NG_dchg,방전,NG,1502,0,0,0.2512
Test07_NG_dchg,방전,NG,1503,0,0,0.1126
Test07_NG_dchg,방전,NG,1504,0,0,0.1653
Test07_NG_dchg,방전,NG,1505,0,0,0.2037
Test07_NG_dchg,방전,NG,1506,0,0,0.1126
Test07_NG_dchg,방전,NG,1507,0,0,0.1653
Test07_NG_dchg,방전,NG,1508,0,0,0.1126
Test07_NG_dchg,방전,NG,1509,0,0,0.1126
Test07_NG_dchg,방전,NG,1510,0,0,0.1541
Test07_NG_dchg,방전,NG,1511,0,0,0.1127
Test07_NG_dchg,방전,NG,1512,0,0,0.1126
Test07_NG_dchg,방전,NG,1513,0,0,0.1226
Test07_NG_dchg,방전,NG,1514,0,0,0.1541
Test07_NG_dchg,방전,NG,1515,0,0,0.1126
Test07_NG_dchg,방전,NG,1516,0,0,0.1126
Test07_NG_dchg,방전,NG,1517,0,0,0.1126
Test07_NG_dchg,방전,NG,1518,0,0,0.1126
Test07_NG_dchg,방전,NG,1519,0,0,0.1126
Test07_NG_dchg,방전,NG,1520,0,0,0.1126
Test07_NG_dchg,방전,NG,1521,0,0,0.1227
Test07_NG_dchg,방전,NG,1522,0,0,0.1126
Test07_NG_dchg,방전,NG,1523,0,0,0.1126
Test07_NG_dchg,방전,NG,1524,0,0,0.1126
Test07_NG_dchg,방전,NG,1525,0,0,0.1126
Test07_NG_dchg,방전,NG,1526,0,0,0.1126
Test07_NG_dchg,방전,NG,1527,0,0,0.1126
Test07_NG_dchg,방전,NG,1528,0,0,0.1126
Test07_NG_dchg,방전,NG,1529,0,0,0.1541
Test07_NG_dchg,방전,NG,1530,0,0,0.1541
Test07_NG_dchg,방전,NG,1531,0,0,0.1541
Test07_NG_dchg,방전,NG,1532,0,0,0.1126
Test07_NG_dchg,방전,NG,1533,0,0,0.1126
Test07_NG_dchg,방전,NG,1534,0,0,0.1541
Test07_NG_dchg,방전,NG,1535,0,0,0.1127
Test07_NG_dchg,방전,NG,1536,0,0,0.1127
Test07_NG_dchg,방전,NG,1537,0,0,0.1226
Test07_NG_dchg,방전,NG,1538,0,0,0.1541
Test07_NG_dchg,방전,NG,1539,0,0,0.1126
Test07_NG_dchg,방전,NG,1540,0,0,0.1126
Test07_NG_dchg,방전,NG,1541,0,0,0.1126
Test07_NG_dchg,방전,NG,1542,0,0,0.1126
Test07_NG_dchg,방전,NG,1543,0,0,0.2512
Test07_NG_dchg,방전,NG,1544,0,0,0.1126
Test07_NG_dchg,방전,NG,1545,0,0,0.1126
Test07_NG_dchg,방전,NG,1546,0,0,0.1126
Test07_NG_dchg,방전,NG,1547,0,0,0.1126
Test07_NG_dchg,방전,NG,1548,0,0,0.1126
Test07_NG_dchg,방전,NG,1549,0,0,0.1126
Test07_NG_dchg,방전,NG,1550,0,0,0.1226
Test07_NG_dchg,방전,NG,1551,0,0,0.2419
Test07_NG_dchg,방전,NG,1552,0,0,0.1226
Test07_NG_dchg,방전,NG,1553,0,0,0.1126
Test07_NG_dchg,방전,NG,1554,0,0,0.1126
Test07_NG_dchg,방전,NG,1555,0,0,0.1126
Test07_NG_dchg,방전,NG,1556,0,0,0.1126
Test07_NG_dchg,방전,NG,1557,0,0,0.1126
Test07_NG_dchg,방전,NG,1558,0,0,0.1541
Test07_NG_dchg,방전,NG,1559,0,0,0.1127
Test07_NG_dchg,방전,NG,1560,0,0,0.1126
Test07_NG_dchg,방전,NG,1561,0,0,0.1541
Test07_NG_dchg,방전,NG,1562,0,0,0.1126
Test07_NG_dchg,방전,NG,1563,0,0,0.1127
Test07_NG_dchg,방전,NG,1564,0,0,0.1126
Test07_NG_dchg,방전,NG,1565,0,0,0.2512
Test07_NG_dchg,방전,NG,1566,0,0,0.1126
Test07_NG_dchg,방전,NG,1567,0,0,0.1126
Test07_NG_dchg,방전,NG,1568,0,0,0.1126
Test07_NG_dchg,방전,NG,1569,0,0,0.1127
Test07_NG_dchg,방전,NG,1570,0,0,0.1127
Test07_NG_dchg,방전,NG,1571,0,0,0.1127
Test07_NG_dchg,방전,NG,1572,0,0,0.1126
Test07_NG_dchg,방전,NG,1573,0,0,0.1541
Test07_NG_dchg,방전,NG,1574,0,0,0.1126
Test07_NG_dchg,방전,NG,1575,0,0,0.1126
Test07_NG_dchg,방전,NG,1576,0,0,0.1126
Test07_NG_dchg,방전,NG,1577,0,0,0.094
Test07_NG_dchg,방전,NG,1578,0,0,0.1126
Test07_NG_dchg,방전,NG,1579,0,0,0.1226
Test07_NG_dchg,방전,NG,1580,0,0,0.1126
Test07_NG_dchg,방전,NG,1581,0,0,0.1226
Test07_NG_dchg,방전,NG,1582,0,0,0.1126
Test07_NG_dchg,방전,NG,1583,0,0,0.1541
Test07_NG_dchg,방전,NG,1584,0,0,0.1226
Test07_NG_dchg,방전,NG,1585,0,0,0.1126
Test07_NG_dchg,방전,NG,1586,0,0,0.1126
Test07_NG_dchg,방전,NG,1587,0,0,0.1126
Test07_NG_dchg,방전,NG,1588,0,0,0.1227
Test07_NG_dchg,방전,NG,1589,0,0,0.1126
Test07_NG_dchg,방전,NG,1590,0,0,0.1126
Test07_NG_dchg,방전,NG,1591,0,0,0.1541
Test07_NG_dchg,방전,NG,1592,0,0,0.1127
Test07_NG_dchg,방전,NG,1593,0,0,0.1126
Test07_NG_dchg,방전,NG,1594,0,0,0.1541
Test07_NG_dchg,방전,NG,1595,0,0,0.2037
Test07_NG_dchg,방전,NG,1596,0,0,0.1127
Test07_NG_dchg,방전,NG,1597,0,0,0.1226
Test07_NG_dchg,방전,NG,1598,0,0,0.1126
Test07_NG_dchg,방전,NG,1599,0,0,0.1126
Test07_NG_dchg,방전,NG,1600,0,0,0.1226
Test07_NG_dchg,방전,NG,1601,0,0,0.1126
Test07_NG_dchg,방전,NG,1602,0,0,0.1127
Test07_NG_dchg,방전,NG,1603,0,0,0.1126
Test07_NG_dchg,방전,NG,1604,0,0,0.1126
Test07_NG_dchg,방전,NG,1605,0,0,0.2037
Test07_NG_dchg,방전,NG,1606,0,0,0.1126
Test07_NG_dchg,방전,NG,1607,0,0,0.1126
Test07_NG_dchg,방전,NG,1608,0,0,0.1126
Test07_NG_dchg,방전,NG,1609,0,0,0.1126
Test07_NG_dchg,방전,NG,1610,0,0,0.1126
Test07_NG_dchg,방전,NG,1611,0,0,0.1126
Test07_NG_dchg,방전,NG,1612,0,0,0.1126
Test07_NG_dchg,방전,NG,1613,0,0,0.1127
Test07_NG_dchg,방전,NG,1614,0,0,0.1126
Test07_NG_dchg,방전,NG,1615,0,0,0.1127
Test07_NG_dchg,방전,NG,1616,0,0,0.1127
Test07_NG_dchg,방전,NG,1617,0,0,0.1127
Test07_NG_dchg,방전,NG,1618,0,0,0.1126
Test07_NG_dchg,방전,NG,1619,0,0,0.1126
Test07_NG_dchg,방전,NG,1620,0,0,0.1126
Test07_NG_dchg,방전,NG,1621,0,0,0.1126
Test07_NG_dchg,방전,NG,1622,0,0,0.1126
Test07_NG_dchg,방전,NG,1623,0,0,0.1126
Test07_NG_dchg,방전,NG,1624,0,0,0.1126
Test07_NG_dchg,방전,NG,1625,0,0,0.1126
Test07_NG_dchg,방전,NG,1626,0,0,0.2512
Test07_NG_dchg,방전,NG,1627,0,0,0.1126
Test07_NG_dchg,방전,NG,1628,0,0,0.1126
Test07_NG_dchg,방전,NG,1629,0,0,0.1541
Test07_NG_dchg,방전,NG,1630,0,0,0.1127
Test07_NG_dchg,방전,NG,1631,0,0,0.1126
Test07_NG_dchg,방전,NG,1632,0,0,0.1126
Test07_NG_dchg,방전,NG,1633,0,0,0.1127
Test07_NG_dchg,방전,NG,1634,0,0,0.1126
Test07_NG_dchg,방전,NG,1635,0,0,0.1126
Test07_NG_dchg,방전,NG,1636,0,0,0.1126
Test07_NG_dchg,방전,NG,1637,0,0,0.1126
Test07_NG_dchg,방전,NG,1638,0,0,0.1126
Test07_NG_dchg,방전,NG,1639,0,0,0.1226
Test07_NG_dchg,방전,NG,1640,0,0,0.1126
Test07_NG_dchg,방전,NG,1641,0,0,0.1127
Test07_NG_dchg,방전,NG,1642,0,0,0.1226
Test07_NG_dchg,방전,NG,1643,0,0,0.2037
Test07_NG_dchg,방전,NG,1644,0,0,0.1126
Test07_NG_dchg,방전,NG,1645,0,0,0.1126
Test07_NG_dchg,방전,NG,1646,0,0,0.1127
Test07_NG_dchg,방전,NG,1647,0,0,0.1126
Test07_NG_dchg,방전,NG,1648,0,0,0.1127
Test07_NG_dchg,방전,NG,1649,0,0,0.1126
Test07_NG_dchg,방전,NG,1650,0,0,0.1126
Test07_NG_dchg,방전,NG,1651,0,0,0.1126
Test07_NG_dchg,방전,NG,1652,0,0,0.1126
Test07_NG_dchg,방전,NG,1653,0,0,0.1126
Test07_NG_dchg,방전,NG,1654,0,0,0.1126
Test07_NG_dchg,방전,NG,1655,0,0,0.1127
Test07_NG_dchg,방전,NG,1656,0,0,0.1126
Test07_NG_dchg,방전,NG,1657,0,0,0.1126
Test07_NG_dchg,방전,NG,1658,0,0,0.1127
Test07_NG_dchg,방전,NG,1659,0,0,0.1653
Test07_NG_dchg,방전,NG,1660,0,0,0.1126
Test07_NG_dchg,방전,NG,1661,0,0,0.1126
Test07_NG_dchg,방전,NG,1662,0,0,0.1126
Test07_NG_dchg,방전,NG,1663,0,0,0.1226
Test07_NG_dchg,방전,NG,1664,0,0,0.1127
Test07_NG_dchg,방전,NG,1665,0,0,0.1126
Test07_NG_dchg,방전,NG,1666,0,0,0.1126
Test07_NG_dchg,방전,NG,1667,0,0,0.1126
Test07_NG_dchg,방전,NG,1668,0,0,0.1126
Test07_NG_dchg,방전,NG,1669,0,0,0.1126
Test07_NG_dchg,방전,NG,1670,0,0,0.1127
Test07_NG_dchg,방전,NG,1671,0,0,0.1126
Test07_NG_dchg,방전,NG,1672,0,0,0.1126
Test07_NG_dchg,방전,NG,1673,0,0,0.1127
Test07_NG_dchg,방전,NG,1674,0,0,0.1126
Test07_NG_dchg,방전,NG,1675,0,0,0.1126
Test07_NG_dchg,방전,NG,1676,0,0,0.1127
Test07_NG_dchg,방전,NG,1677,0,0,0.1126
Test07_NG_dchg,방전,NG,1678,0,0,0.1126
Test07_NG_dchg,방전,NG,1679,0,0,0.1126
Test07_NG_dchg,방전,NG,1680,0,0,0.1126
Test07_NG_dchg,방전,NG,1681,0,0,0.1126
Test07_NG_dchg,방전,NG,1682,0,0,0.1126
Test07_NG_dchg,방전,NG,1683,0,0,0.1127
Test07_NG_dchg,방전,NG,1684,0,0,0.2512
Test07_NG_dchg,방전,NG,1685,0,0,0.1126
Test07_NG_dchg,방전,NG,1686,0,0,0.1127
Test07_NG_dchg,방전,NG,1687,0,0,0.1126
Test07_NG_dchg,방전,NG,1688,0,0,0.1126
Test07_NG_dchg,방전,NG,1689,0,0,0.1127
Test07_NG_dchg,방전,NG,1690,0,0,0.1126
Test07_NG_dchg,방전,NG,1691,0,0,0.1126
Test07_NG_dchg,방전,NG,1692,0,0,0.1226
Test07_NG_dchg,방전,NG,1693,0,0,0.1126
Test07_NG_dchg,방전,NG,1694,0,0,0.1126
Test07_NG_dchg,방전,NG,1695,0,0,0.1541
Test07_NG_dchg,방전,NG,1696,0,0,0.1126
Test07_NG_dchg,방전,NG,1697,0,0,0.1126
Test07_NG_dchg,방전,NG,1698,0,0,0.1126
Test07_NG_dchg,방전,NG,1699,0,0,0.1126
Test07_NG_dchg,방전,NG,1700,0,0,0.1127
Test07_NG_dchg,방전,NG,1701,0,0,0.1127
Test07_NG_dchg,방전,NG,1702,0,0,0.1126
Test07_NG_dchg,방전,NG,1703,0,0,0.1126
Test07_NG_dchg,방전,NG,1704,0,0,0.1126
Test07_NG_dchg,방전,NG,1705,0,0,0.1126
Test07_NG_dchg,방전,NG,1706,0,0,0.1126
Test07_NG_dchg,방전,NG,1707,0,0,0.1126
Test07_NG_dchg,방전,NG,1708,0,0,0.1126
Test07_NG_dchg,방전,NG,1709,0,0,0.1127
Test07_NG_dchg,방전,NG,1710,0,0,0.1126
Test07_NG_dchg,방전,NG,1711,0,0,0.1126
Test07_NG_dchg,방전,NG,1712,0,0,0.1226
Test07_NG_dchg,방전,NG,1713,0,0,0.1653
Test07_NG_dchg,방전,NG,1714,0,0,0.1126
Test07_NG_dchg,방전,NG,1715,0,0,0.2419
Test07_NG_dchg,방전,NG,1716,0,0,0.1126
Test07_NG_dchg,방전,NG,1717,0,0,0.1126
Test07_NG_dchg,방전,NG,1718,0,0,0.1126
Test07_NG_dchg,방전,NG,1719,0,0,0.1127
Test07_NG_dchg,방전,NG,1720,0,0,0.1126
Test07_NG_dchg,방전,NG,1721,0,0,0.1226
Test07_NG_dchg,방전,NG,1722,0,0,0.1126
Test07_NG_dchg,방전,NG,1723,0,0,0.1126
Test07_NG_dchg,방전,NG,1724,0,0,0.1126
Test07_NG_dchg,방전,NG,1725,0,0,0.1126
Test07_NG_dchg,방전,NG,1726,0,0,0.1126
Test07_NG_dchg,방전,NG,1727,0,0,0.1126
Test07_NG_dchg,방전,NG,1728,0,0,0.1226
Test07_NG_dchg,방전,NG,1729,0,0,0.1126
Test07_NG_dchg,방전,NG,1730,0,0,0.1126
Test07_NG_dchg,방전,NG,1731,0,0,0.1126
Test07_NG_dchg,방전,NG,1732,0,0,0.1126
Test07_NG_dchg,방전,NG,1733,0,0,0.1126
Test07_NG_dchg,방전,NG,1734,0,0,0.1126
Test07_NG_dchg,방전,NG,1735,0,0,0.1126
Test07_NG_dchg,방전,NG,1736,0,0,0.1126
Test07_NG_dchg,방전,NG,1737,0,0,0.1541
Test07_NG_dchg,방전,NG,1738,0,0,0.1126
Test07_NG_dchg,방전,NG,1739,0,0,0.1126
Test07_NG_dchg,방전,NG,1740,0,0,0.1126
Test07_NG_dchg,방전,NG,1741,0,0,0.1126
Test07_NG_dchg,방전,NG,1742,0,0,0.1127
Test07_NG_dchg,방전,NG,1743,0,0,0.1126
Test07_NG_dchg,방전,NG,1744,0,0,0.1126
Test07_NG_dchg,방전,NG,1745,0,0,0.1126
Test07_NG_dchg,방전,NG,1746,0,0,0.1126
Test07_NG_dchg,방전,NG,1747,0,0,0.1126
Test07_NG_dchg,방전,NG,1748,0,0,0.1126
Test07_NG_dchg,방전,NG,1749,0,0,0.1126
Test07_NG_dchg,방전,NG,1750,0,0,0.2419
Test07_NG_dchg,방전,NG,1751,0,0,0.1127
Test07_NG_dchg,방전,NG,1752,0,0,0.1126
Test07_NG_dchg,방전,NG,1753,0,0,0.1126
Test07_NG_dchg,방전,NG,1754,0,0,0.1127
Test07_NG_dchg,방전,NG,1755,0,0,0.1126
Test07_NG_dchg,방전,NG,1756,0,0,0.1126
Test07_NG_dchg,방전,NG,1757,0,0,0.1126
Test07_NG_dchg,방전,NG,1758,0,0,0.1126
Test07_NG_dchg,방전,NG,1759,0,0,0.1126
Test07_NG_dchg,방전,NG,1760,0,0,0.1653
Test07_NG_dchg,방전,NG,1761,0,0,0.1126
Test07_NG_dchg,방전,NG,1762,0,0,0.1126
Test07_NG_dchg,방전,NG,1763,0,0,0.1126
Test07_NG_dchg,방전,NG,1764,0,0,0.1126
Test07_NG_dchg,방전,NG,1765,0,0,0.1126
Test07_NG_dchg,방전,NG,1766,0,0,0.1127
Test07_NG_dchg,방전,NG,1767,0,0,0.1127
Test07_NG_dchg,방전,NG,1768,0,0,0.1126
Test07_NG_dchg,방전,NG,1769,0,0,0.1126
Test07_NG_dchg,방전,NG,1770,0,0,0.1127
Test07_NG_dchg,방전,NG,1771,0,0,0.1126
Test07_NG_dchg,방전,NG,1772,0,0,0.1126
Test07_NG_dchg,방전,NG,1773,0,0,0.1126
Test07_NG_dchg,방전,NG,1774,0,0,0.1126
Test07_NG_dchg,방전,NG,1775,0,0,0.1126
Test07_NG_dchg,방전,NG,1776,0,0,0.1126
Test07_NG_dchg,방전,NG,1777,0,0,0.1126
Test07_NG_dchg,방전,NG,1778,0,0,0.1226
Test07_NG_dchg,방전,NG,1779,0,0,0.1126
Test07_NG_dchg,방전,NG,1780,0,0,0.1126
Test07_NG_dchg,방전,NG,1781,0,0,0.1127
Test07_NG_dchg,방전,NG,1782,0,0,0.1126
Test07_NG_dchg,방전,NG,1783,0,0,0.1126
Test07_NG_dchg,방전,NG,1784,0,0,0.1126
Test07_NG_dchg,방전,NG,1785,0,0,0.1226
Test07_NG_dchg,방전,NG,1786,0,0,0.1126
Test07_NG_dchg,방전,NG,1787,0,0,0.1541
Test07_NG_dchg,방전,NG,1788,0,0,0.1126
Test07_NG_dchg,방전,NG,1789,0,0,0.1126
Test07_NG_dchg,방전,NG,1790,0,0,0.1126
Test07_NG_dchg,방전,NG,1791,0,0,0.1126
Test07_NG_dchg,방전,NG,1792,0,0,0.1126
Test07_NG_dchg,방전,NG,1793,0,0,0.1126
Test07_NG_dchg,방전,NG,1794,0,0,0.1126
Test07_NG_dchg,방전,NG,1795,0,0,0.1126
Test07_NG_dchg,방전,NG,1796,0,0,0.1541
Test07_NG_dchg,방전,NG,1797,0,0,0.1653
Test07_NG_dchg,방전,NG,1798,0,0,0.1127
Test07_NG_dchg,방전,NG,1799,0,0,0.1127
Test07_NG_dchg,방전,NG,1800,0,0,0.1126
Test07_NG_dchg,방전,NG,1801,0,0,0.1126
Test07_NG_dchg,방전,NG,1802,0,0,0.1126
Test07_NG_dchg,방전,NG,1803,0,0,0.1126
Test07_NG_dchg,방전,NG,1804,0,0,0.1226
Test07_NG_dchg,방전,NG,1805,0,0,0.1126
Test07_NG_dchg,방전,NG,1806,0,0,0.1653
Test07_NG_dchg,방전,NG,1807,0,0,0.1126
Test07_NG_dchg,방전,NG,1808,0,0,0.1126
Test07_NG_dchg,방전,NG,1809,0,0,0.1126
Test07_NG_dchg,방전,NG,1810,0,0,0.1126
Test07_NG_dchg,방전,NG,1811,0,0,0.1127
Test07_NG_dchg,방전,NG,1812,0,0,0.1127
Test07_NG_dchg,방전,NG,1813,0,0,0.1127
Test07_NG_dchg,방전,NG,1814,0,0,0.1127
Test07_NG_dchg,방전,NG,1815,0,0,0.1127
Test07_NG_dchg,방전,NG,1816,0,0,0.1126
Test07_NG_dchg,방전,NG,1817,0,0,0.1126
Test07_NG_dchg,방전,NG,1818,0,0,0.1126
Test07_NG_dchg,방전,NG,1819,0,0,0.1126
Test07_NG_dchg,방전,NG,1820,0,0,0.1126
Test07_NG_dchg,방전,NG,1821,0,0,0.1127
Test07_NG_dchg,방전,NG,1822,0,0,0.1126
Test07_NG_dchg,방전,NG,1823,0,0,0.1126
Test07_NG_dchg,방전,NG,1824,0,0,0.1126
Test07_NG_dchg,방전,NG,1825,0,0,0.1126
Test07_NG_dchg,방전,NG,1826,0,0,0.1126
Test07_NG_dchg,방전,NG,1827,0,0,0.1126
Test07_NG_dchg,방전,NG,1828,0,0,0.1126
Test07_NG_dchg,방전,NG,1829,0,0,0.1126
Test07_NG_dchg,방전,NG,1830,0,0,0.1126
Test07_NG_dchg,방전,NG,1831,0,0,0.1127
Test07_NG_dchg,방전,NG,1832,0,0,0.1127
Test07_NG_dchg,방전,NG,1833,0,0,0.1126
Test07_NG_dchg,방전,NG,1834,0,0,0.1126
Test07_NG_dchg,방전,NG,1835,0,0,0.1126
Test07_NG_dchg,방전,NG,1836,0,0,0.1126
Test07_NG_dchg,방전,NG,1837,0,0,0.1127
Test07_NG_dchg,방전,NG,1838,0,0,0.1127
Test07_NG_dchg,방전,NG,1839,0,0,0.1126
Test07_NG_dchg,방전,NG,1840,0,0,0.1126
Test07_NG_dchg,방전,NG,1841,0,0,0.1126
Test07_NG_dchg,방전,NG,1842,0,0,0.1126
Test07_NG_dchg,방전,NG,1843,0,0,0.1126
Test07_NG_dchg,방전,NG,1844,0,0,0.1126
Test07_NG_dchg,방전,NG,1845,0,0,0.1126
Test07_NG_dchg,방전,NG,1846,0,0,0.1127
Test07_NG_dchg,방전,NG,1847,0,0,0.1126
Test07_NG_dchg,방전,NG,1848,0,0,0.1126
Test07_NG_dchg,방전,NG,1849,0,0,0.1126
Test07_NG_dchg,방전,NG,1850,0,0,0.1126
Test07_NG_dchg,방전,NG,1851,0,0,0.1126
Test07_NG_dchg,방전,NG,1852,0,0,0.1126
Test07_NG_dchg,방전,NG,1853,0,0,0.1126
Test07_NG_dchg,방전,NG,1854,0,0,0.1126
Test07_NG_dchg,방전,NG,1855,0,0,0.1126
Test07_NG_dchg,방전,NG,1856,0,0,0.1126
Test07_NG_dchg,방전,NG,1857,0,0,0.1126
Test07_NG_dchg,방전,NG,1858,0,0,0.1126
Test07_NG_dchg,방전,NG,1859,0,0,0.1126
Test07_NG_dchg,방전,NG,1860,0,0,0.1126
Test07_NG_dchg,방전,NG,1861,0,0,0.1126
Test07_NG_dchg,방전,NG,1862,0,0,0.1127
Test07_NG_dchg,방전,NG,1863,0,0,0.1126
Test07_NG_dchg,방전,NG,1864,0,0,0.1126
Test07_NG_dchg,방전,NG,1865,0,0,0.1127
Test07_NG_dchg,방전,NG,1866,0,0,0.1127
Test07_NG_dchg,방전,NG,1867,0,0,0.1127
Test07_NG_dchg,방전,NG,1868,0,0,0.1126
Test07_NG_dchg,방전,NG,1869,0,0,0.1126
Test07_NG_dchg,방전,NG,1870,0,0,0.1126
Test07_NG_dchg,방전,NG,1871,0,0,0.1126
Test07_NG_dchg,방전,NG,1872,0,0,0.1126
Test07_NG_dchg,방전,NG,1873,0,0,0.1126
Test07_NG_dchg,방전,NG,1874,0,0,0.1126
Test07_NG_dchg,방전,NG,1875,0,0,0.1126
Test07_NG_dchg,방전,NG,1876,0,0,0.1126
Test07_NG_dchg,방전,NG,1877,0,0,0.1126
Test07_NG_dchg,방전,NG,1878,0,0,0.1127
Test07_NG_dchg,방전,NG,1879,0,0,0.1226
Test07_NG_dchg,방전,NG,1880,0,0,0.1126
Test07_NG_dchg,방전,NG,1881,0,0,0.1126
Test07_NG_dchg,방전,NG,1882,0,0,0.1126
Test07_NG_dchg,방전,NG,1883,0,0,0.1226
Test07_NG_dchg,방전,NG,1884,0,0,0.1126
Test07_NG_dchg,방전,NG,1885,0,0,0.1126
Test07_NG_dchg,방전,NG,1886,0,0,0.1126
Test07_NG_dchg,방전,NG,1887,0,0,0.1541
Test07_NG_dchg,방전,NG,1888,0,0,0.1126
Test07_NG_dchg,방전,NG,1889,0,0,0.1126
Test07_NG_dchg,방전,NG,1890,0,0,0.1126
Test07_NG_dchg,방전,NG,1891,0,0,0.1126
Test07_NG_dchg,방전,NG,1892,0,0,0.1126
Test07_NG_dchg,방전,NG,1893,0,0,0.1126
Test07_NG_dchg,방전,NG,1894,0,0,0.1126
Test07_NG_dchg,방전,NG,1895,0,0,0.1653
Test07_NG_dchg,방전,NG,1896,0,0,0.1126
Test07_NG_dchg,방전,NG,1897,0,0,0.1127
Test07_NG_dchg,방전,NG,1898,0,0,0.1126
Test07_NG_dchg,방전,NG,1899,0,0,0.1126
Test07_NG_dchg,방전,NG,1900,0,0,0.1126
Test07_NG_dchg,방전,NG,1901,0,0,0.1126
Test07_NG_dchg,방전,NG,1902,0,0,0.1126
Test07_NG_dchg,방전,NG,1903,0,0,0.1126
Test07_NG_dchg,방전,NG,1904,0,0,0.1126
Test07_NG_dchg,방전,NG,1905,0,0,0.1127
Test07_NG_dchg,방전,NG,1906,0,0,0.1126
Test07_NG_dchg,방전,NG,1907,0,0,0.1127
Test07_NG_dchg,방전,NG,1908,0,0,0.1126
Test07_NG_dchg,방전,NG,1909,0,0,0.1126
Test07_NG_dchg,방전,NG,1910,0,0,0.1126
Test07_NG_dchg,방전,NG,1911,0,0,0.1127
Test07_NG_dchg,방전,NG,1912,0,0,0.1126
Test07_NG_dchg,방전,NG,1913,0,0,0.1126
Test07_NG_dchg,방전,NG,1914,0,0,0.1127
Test07_NG_dchg,방전,NG,1915,0,0,0.1126
Test07_NG_dchg,방전,NG,1916,0,0,0.1653
Test07_NG_dchg,방전,NG,1917,0,0,0.1126
Test07_NG_dchg,방전,NG,1918,0,0,0.1126
Test07_NG_dchg,방전,NG,1919,0,0,0.1126
Test07_NG_dchg,방전,NG,1920,0,0,0.1127
Test07_NG_dchg,방전,NG,1921,0,0,0.1126
Test07_NG_dchg,방전,NG,1922,0,0,0.1127
Test07_NG_dchg,방전,NG,1923,0,0,0.1126
Test07_NG_dchg,방전,NG,1924,0,0,0.1126
Test07_NG_dchg,방전,NG,1925,0,0,0.1126
Test07_NG_dchg,방전,NG,1926,0,0,0.1126
Test07_NG_dchg,방전,NG,1927,0,0,0.1126
Test07_NG_dchg,방전,NG,1928,0,0,0.1126
Test07_NG_dchg,방전,NG,1929,0,0,0.1126
Test07_NG_dchg,방전,NG,1930,0,0,0.1039
Test07_NG_dchg,방전,NG,1931,0,0,0.1126
Test07_NG_dchg,방전,NG,1932,0,0,0.1127
Test07_NG_dchg,방전,NG,1933,0,0,0.1127
