파일,충방전,판정,시점,label,규칙_예측,RF_예측,PCA_예측,PCA_이상점수_Q,PCA_이상점수_T2
Test07_NG_dchg,방전,NG,2804,0,1,1,1,3.69,39.6413
Test07_NG_dchg,방전,NG,2805,0,1,1,1,3.6293,39.7607
Test07_NG_dchg,방전,NG,2806,0,1,1,1,3.5972,39.8783
Test07_NG_dchg,방전,NG,2807,0,1,1,1,3.2451,39.1855
Test07_NG_dchg,방전,NG,2808,0,1,1,1,3.4357,40.2737
Test07_NG_dchg,방전,NG,2809,0,1,1,1,3.4165,40.3389
Test07_NG_dchg,방전,NG,2810,0,1,1,1,3.3221,40.5938
Test07_NG_dchg,방전,NG,2811,0,1,1,1,3.6002,39.8883
Test07_NG_dchg,방전,NG,2812,0,1,1,1,3.5114,38.506
Test07_NG_dchg,방전,NG,2813,0,1,1,1,3.7279,37.9612
Test07_NG_dchg,방전,NG,2814,0,1,1,1,3.4521,40.2688
Test07_NG_dchg,방전,NG,2815,0,1,1,1,3.6414,39.7564
Test07_NG_dchg,방전,NG,2816,0,1,1,1,3.441,40.2573
Test07_NG_dchg,방전,NG,2817,0,1,1,1,3.4095,40.3542
Test07_NG_dchg,방전,NG,2818,0,1,1,1,3.8082,39.28
Test07_NG_dchg,방전,NG,2819,0,1,1,1,3.5598,39.9132
Test07_NG_dchg,방전,NG,2820,0,1,1,1,3.3634,40.4682
Test07_NG_dchg,방전,NG,2821,0,1,1,1,3.6072,39.7933
Test07_NG_dchg,방전,NG,2822,0,1,1,1,3.5186,40.0129
Test07_NG_dchg,방전,NG,2823,0,1,1,1,3.4138,40.3423
Test07_NG_dchg,방전,NG,2824,0,1,1,1,3.6607,39.7109
Test07_NG_dchg,방전,NG,2825,0,1,1,1,3.3565,40.4963
Test07_NG_dchg,방전,NG,2826,0,1,1,1,3.8248,39.2667
Test07_NG_dchg,방전,NG,2827,0,1,1,1,3.5472,39.9832
Test07_NG_dchg,방전,NG,2828,0,1,1,1,3.3781,40.4589
Test07_NG_dchg,방전,NG,2829,0,1,1,1,3.8165,39.3
Test07_NG_dchg,방전,NG,2830,0,1,1,1,3.3732,40.495
Test07_NG_dchg,방전,NG,2831,0,1,1,1,3.279,40.7267
Test07_NG_dchg,방전,NG,2832,0,1,1,1,3.6223,39.8194
Test07_NG_dchg,방전,NG,2833,0,1,1,1,3.1102,39.5585
Test07_NG_dchg,방전,NG,2834,0,1,1,1,3.6983,39.659
Test07_NG_dchg,방전,NG,2835,0,1,1,1,3.6563,39.7003
Test07_NG_dchg,방전,NG,2836,0,1,1,1,3.8019,39.3043
Test07_NG_dchg,방전,NG,2837,0,1,1,1,3.4317,40.2848
Test07_NG_dchg,방전,NG,2838,0,1,1,1,3.6096,39.8353
Test07_NG_dchg,방전,NG,2839,0,1,1,1,3.6202,39.7525
Test07_NG_dchg,방전,NG,2840,0,1,1,1,3.551,39.9254
Test07_NG_dchg,방전,NG,2841,0,1,1,1,3.7691,39.3842
Test07_NG_dchg,방전,NG,2842,0,1,1,1,3.4189,40.3222
Test07_NG_dchg,방전,NG,2843,0,1,1,1,3.6311,39.7401
Test07_NG_dchg,방전,NG,2844,0,1,1,1,3.5855,39.833
Test07_NG_dchg,방전,NG,2845,0,1,1,1,3.6505,39.6793
Test07_NG_dchg,방전,NG,2846,0,1,1,1,3.5086,38.5038
Test07_NG_dchg,방전,NG,2847,0,1,1,1,3.5764,39.9332
Test07_NG_dchg,방전,NG,2848,0,1,1,1,3.1594,39.4104
Test07_NG_dchg,방전,NG,2849,0,1,1,1,3.5565,39.9884
Test07_NG_dchg,방전,NG,2850,0,1,1,1,3.4983,40.1353
Test07_NG_dchg,방전,NG,2851,0,1,1,1,3.2595,39.1453
Test07_NG_dchg,방전,NG,2852,0,1,1,1,3.3513,40.5595
Test07_NG_dchg,방전,NG,2853,0,1,1,1,3.5397,40.0169
Test07_NG_dchg,방전,NG,2854,0,1,1,1,3.445,40.3298
Test07_NG_dchg,방전,NG,2855,0,1,1,1,3.5264,40.0571
Test07_NG_dchg,방전,NG,2856,0,1,1,1,3.31,40.6466
Test07_NG_dchg,방전,NG,2857,0,1,1,1,3.3002,40.6571
Test07_NG_dchg,방전,NG,2858,0,1,1,1,3.5019,40.0951
Test07_NG_dchg,방전,NG,2859,0,1,1,1,3.3751,40.4416
Test07_NG_dchg,방전,NG,2860,0,1,1,1,3.4232,38.7308
Test07_NG_dchg,방전,NG,2861,0,1,1,1,3.7582,39.4092
Test07_NG_dchg,방전,NG,2862,0,1,1,1,3.4911,40.1419
Test07_NG_dchg,방전,NG,2863,0,1,1,1,3.4235,40.3662
Test07_NG_dchg,방전,NG,2864,0,1,1,1,3.7236,39.5192
Test07_NG_dchg,방전,NG,2865,0,1,1,1,3.7631,39.392
Test07_NG_dchg,방전,NG,2866,0,1,1,1,3.5331,40.0385
Test07_NG_dchg,방전,NG,2867,0,1,1,1,3.0917,41.2816
Test07_NG_dchg,방전,NG,2868,0,1,1,1,3.606,38.2718
Test07_NG_dchg,방전,NG,2869,0,1,1,1,3.5611,39.9675
Test07_NG_dchg,방전,NG,2870,0,1,1,1,3.4204,38.7399
Test07_NG_dchg,방전,NG,2871,0,1,1,1,3.3863,40.4185
Test07_NG_dchg,방전,NG,2872,0,1,1,1,3.7943,39.3128
Test07_NG_dchg,방전,NG,2873,0,1,1,1,3.4915,40.1251
Test07_NG_dchg,방전,NG,2874,0,1,1,1,3.2198,39.2688
Test07_NG_dchg,방전,NG,2875,0,1,1,1,3.4779,40.2176
Test07_NG_dchg,방전,NG,2876,0,1,1,1,3.4836,38.6164
Test07_NG_dchg,방전,NG,2877,0,1,1,1,3.3498,40.5682
Test07_NG_dchg,방전,NG,2878,0,1,1,1,3.4982,40.144
Test07_NG_dchg,방전,NG,2879,0,1,1,1,3.4768,40.1881
Test07_NG_dchg,방전,NG,2880,0,1,1,1,3.4612,40.228
Test07_NG_dchg,방전,NG,2881,0,1,1,1,3.4455,40.2837
Test07_NG_dchg,방전,NG,2882,0,1,1,1,3.4857,40.1466
Test07_NG_dchg,방전,NG,2883,0,1,1,1,3.3109,40.6373
Test07_NG_dchg,방전,NG,2884,0,1,1,1,3.5216,40.0387
Test07_NG_dchg,방전,NG,2885,0,1,1,1,3.4898,40.1259
Test07_NG_dchg,방전,NG,2886,0,1,1,1,3.5085,40.1127
Test07_NG_dchg,방전,NG,2887,0,1,1,1,3.7187,39.5086
Test07_NG_dchg,방전,NG,2888,0,1,1,1,3.6041,38.3037
Test07_NG_dchg,방전,NG,2889,0,1,1,1,3.4345,40.2868
Test07_NG_dchg,방전,NG,2890,0,1,1,1,3.4697,40.1589
Test07_NG_dchg,방전,NG,2891,0,1,1,1,3.3182,39.0308
Test07_NG_dchg,방전,NG,2892,0,1,1,1,3.4731,40.1718
Test07_NG_dchg,방전,NG,2893,0,1,1,1,3.3312,38.9458
Test07_NG_dchg,방전,NG,2894,0,1,1,1,3.5927,38.3189
Test07_NG_dchg,방전,NG,2895,0,1,1,1,3.5214,40.0313
Test07_NG_dchg,방전,NG,2896,0,1,1,1,3.6503,39.6873
Test07_NG_dchg,방전,NG,2897,0,1,1,1,3.0953,39.5806
Test07_NG_dchg,방전,NG,2898,0,1,1,1,3.4221,40.3312
Test07_NG_dchg,방전,NG,2899,0,1,1,1,3.4076,40.367
Test07_NG_dchg,방전,NG,2900,0,1,1,1,3.7272,39.4856
Test07_NG_dchg,방전,NG,2901,0,1,1,1,3.3809,38.82
Test07_NG_dchg,방전,NG,2902,0,1,1,1,3.3958,40.3977
Test07_NG_dchg,방전,NG,2903,0,1,1,1,3.5306,40.034
Test07_NG_dchg,방전,NG,2904,0,1,1,1,3.9049,39.0534
Test07_NG_dchg,방전,NG,2905,0,1,1,1,3.3151,40.6305
Test07_NG_dchg,방전,NG,2906,0,1,1,1,3.6601,39.6573
Test07_NG_dchg,방전,NG,2907,0,1,1,1,3.3429,38.9103
Test07_NG_dchg,방전,NG,2908,0,1,1,1,3.4871,40.1388
Test07_NG_dchg,방전,NG,2909,0,1,1,1,3.581,39.8544
Test07_NG_dchg,방전,NG,2910,0,1,1,1,3.2855,39.0683
Test07_NG_dchg,방전,NG,2911,0,1,1,1,3.4355,40.2796
Test07_NG_dchg,방전,NG,2912,0,1,1,1,3.5799,38.3366
Test07_NG_dchg,방전,NG,2913,0,1,1,1,3.6722,39.643
Test07_NG_dchg,방전,NG,2914,0,1,1,1,3.3426,40.5667
Test07_NG_dchg,방전,NG,2915,0,1,1,1,3.3974,38.7875
Test07_NG_dchg,방전,NG,2916,0,1,1,1,3.5484,40.003
Test07_NG_dchg,방전,NG,2917,0,1,1,1,3.2872,39.1088
Test07_NG_dchg,방전,NG,2918,0,1,1,1,3.4196,40.315
Test07_NG_dchg,방전,NG,2919,0,1,1,1,3.6564,39.6728
Test07_NG_dchg,방전,NG,2920,0,1,1,1,3.2272,39.2269
Test07_NG_dchg,방전,NG,2921,0,1,1,1,3.3145,40.5884
Test07_NG_dchg,방전,NG,2922,0,1,1,1,3.539,39.9515
Test07_NG_dchg,방전,NG,2923,0,1,1,1,3.3122,38.992
Test07_NG_dchg,방전,NG,2924,0,1,1,1,3.5271,40.0122
Test07_NG_dchg,방전,NG,2925,0,1,1,1,3.3985,40.3593
Test07_NG_dchg,방전,NG,2926,0,1,1,1,3.3539,40.5114
Test07_NG_dchg,방전,NG,2927,0,1,1,1,3.3425,38.9425
Test07_NG_dchg,방전,NG,2928,0,1,1,1,3.2878,39.0625
Test07_NG_dchg,방전,NG,2929,0,1,1,1,3.5357,40.0324
Test07_NG_dchg,방전,NG,2930,0,1,1,1,3.7077,39.5843
Test07_NG_dchg,방전,NG,2931,0,1,1,1,3.5633,39.9818
Test07_NG_dchg,방전,NG,2932,0,1,1,1,3.4084,40.3653
Test07_NG_dchg,방전,NG,2933,0,1,1,1,3.5446,39.9955
Test07_NG_dchg,방전,NG,2934,0,1,1,1,3.533,40.0195
Test07_NG_dchg,방전,NG,2935,0,1,1,1,3.6633,39.6709
Test07_NG_dchg,방전,NG,2936,0,1,1,1,3.593,39.8301
Test07_NG_dchg,방전,NG,2937,0,1,1,1,3.3437,40.5367
Test07_NG_dchg,방전,NG,2938,0,1,1,1,3.5743,38.3375
Test07_NG_dchg,방전,NG,2939,0,1,1,1,3.4725,38.5704
Test07_NG_dchg,방전,NG,2940,0,1,1,1,3.3884,40.4292
Test07_NG_dchg,방전,NG,2941,0,1,1,1,3.6014,39.8377
Test07_NG_dchg,방전,NG,2942,0,1,1,1,3.4496,38.654
Test07_NG_dchg,방전,NG,2943,0,1,1,1,3.5611,39.9273
Test07_NG_dchg,방전,NG,2944,0,1,1,1,3.4081,38.7424
Test07_NG_dchg,방전,NG,2945,0,1,1,1,3.5058,38.4999
Test07_NG_dchg,방전,NG,2946,0,1,1,1,3.4592,38.614
Test07_NG_dchg,방전,NG,2947,0,1,1,1,3.7001,39.6145
Test07_NG_dchg,방전,NG,2948,0,1,1,1,3.2515,40.8198
Test07_NG_dchg,방전,NG,2949,0,1,1,1,3.513,38.4938
Test07_NG_dchg,방전,NG,2950,0,1,1,1,3.4912,40.1226
Test07_NG_dchg,방전,NG,2951,0,1,1,1,3.3756,40.4503
Test07_NG_dchg,방전,NG,2952,0,1,1,1,3.4454,38.6732
Test07_NG_dchg,방전,NG,2953,0,1,1,1,3.4393,40.2671
Test07_NG_dchg,방전,NG,2954,0,1,1,1,3.4558,40.2418
Test07_NG_dchg,방전,NG,2955,0,1,1,1,3.7892,39.3365
Test07_NG_dchg,방전,NG,2956,0,1,1,1,3.602,39.7931
Test07_NG_dchg,방전,NG,2957,0,1,1,1,3.4792,40.1551
Test07_NG_dchg,방전,NG,2958,0,1,1,1,3.1331,39.454
Test07_NG_dchg,방전,NG,2959,0,1,1,1,3.6114,39.7601
Test07_NG_dchg,방전,NG,2960,0,1,1,1,3.5591,39.9371
Test07_NG_dchg,방전,NG,2961,0,1,1,1,3.5797,39.8813
Test07_NG_dchg,방전,NG,2962,0,1,1,1,3.308,39.0216
Test07_NG_dchg,방전,NG,2963,0,1,1,1,3.3783,40.4566
Test07_NG_dchg,방전,NG,2964,0,1,1,1,3.689,39.6285
Test07_NG_dchg,방전,NG,2965,0,1,1,1,3.5383,38.4347
Test07_NG_dchg,방전,NG,2966,0,1,1,1,3.5321,40.0266
Test07_NG_dchg,방전,NG,2967,0,1,1,1,3.4292,40.3448
Test07_NG_dchg,방전,NG,2968,0,1,1,1,3.2572,39.1504
Test07_NG_dchg,방전,NG,2969,0,1,1,1,3.43,40.2825
Test07_NG_dchg,방전,NG,2970,0,1,1,1,3.5319,40.0246
Test07_NG_dchg,방전,NG,2971,0,1,1,1,3.4404,38.6802
Test07_NG_dchg,방전,NG,2972,0,1,1,1,3.5012,40.1043
Test07_NG_dchg,방전,NG,2973,0,1,1,1,3.3598,38.8817
Test07_NG_dchg,방전,NG,2974,0,1,1,1,3.4401,40.3225
Test07_NG_dchg,방전,NG,2975,0,1,1,1,3.4838,38.5479
Test07_NG_dchg,방전,NG,2976,0,1,1,1,3.8597,39.1277
Test07_NG_dchg,방전,NG,2977,0,1,1,1,3.4942,40.1042
Test07_NG_dchg,방전,NG,2978,0,1,1,1,3.6128,39.7858
Test07_NG_dchg,방전,NG,2979,0,1,1,1,3.773,39.3934
Test07_NG_dchg,방전,NG,2980,0,1,1,1,3.5409,38.394
Test07_NG_dchg,방전,NG,2981,0,1,1,1,3.4217,40.3318
Test07_NG_dchg,방전,NG,2982,0,1,1,1,3.6444,39.6769
Test07_NG_dchg,방전,NG,2983,0,1,1,1,3.499,40.0967
Test07_NG_dchg,방전,NG,2984,0,1,1,1,3.5163,40.0399
Test07_NG_dchg,방전,NG,2985,0,1,1,1,3.7165,39.5075
Test07_NG_dchg,방전,NG,2986,0,1,1,1,3.46,40.1871
Test07_NG_dchg,방전,NG,2987,0,1,1,1,3.6077,39.8008
Test07_NG_dchg,방전,NG,2988,0,1,1,1,3.5169,40.0394
Test07_NG_dchg,방전,NG,2989,0,1,1,1,3.6151,39.7588
Test07_NG_dchg,방전,NG,2990,0,1,1,1,3.171,39.373
Test07_NG_dchg,방전,NG,2991,0,1,1,1,3.5594,38.383
Test07_NG_dchg,방전,NG,2992,0,1,1,1,3.3526,40.502
Test07_NG_dchg,방전,NG,2993,0,1,1,1,3.3369,38.9388
Test07_NG_dchg,방전,NG,2994,0,1,1,1,3.6157,39.7706
Test07_NG_dchg,방전,NG,2995,0,1,1,1,3.2573,40.774
Test07_NG_dchg,방전,NG,2996,0,1,1,1,3.3617,40.4787
Test07_NG_dchg,방전,NG,2997,0,1,1,1,3.6947,39.5765
Test07_NG_dchg,방전,NG,2998,0,1,1,1,3.1154,39.5355
Test07_NG_dchg,방전,NG,2999,0,1,1,1,3.4216,38.7444
Test07_NG_dchg,방전,NG,3000,0,1,1,1,3.7424,39.4555
Test07_NG_dchg,방전,NG,3001,0,1,1,1,3.6882,39.6627
Test07_NG_dchg,방전,NG,3002,0,1,1,1,3.9014,39.0672
Test07_NG_dchg,방전,NG,3003,0,1,1,1,3.4363,40.2452
Test07_NG_dchg,방전,NG,3004,0,1,1,1,3.5141,40.0584
Test07_NG_dchg,방전,NG,3005,0,1,1,1,3.5695,39.8967
Test07_NG_dchg,방전,NG,3006,0,1,1,1,3.4816,40.1376
Test07_NG_dchg,방전,NG,3007,0,1,1,1,3.3274,40.5267
Test07_NG_dchg,방전,NG,3008,0,1,1,1,3.3749,40.4302
Test07_NG_dchg,방전,NG,3009,0,1,1,1,3.3733,40.4314
Test07_NG_dchg,방전,NG,3010,0,1,1,1,3.5785,38.3292
Test07_NG_dchg,방전,NG,3011,0,1,1,1,3.6871,38.0532
Test07_NG_dchg,방전,NG,3012,0,1,1,1,3.692,39.5653
Test07_NG_dchg,방전,NG,3013,0,1,1,1,3.5884,39.8693
Test07_NG_dchg,방전,NG,3014,0,1,1,1,3.4168,40.3244
Test07_NG_dchg,방전,NG,3015,0,1,1,1,3.6327,39.7284
Test07_NG_dchg,방전,NG,3016,0,1,1,1,3.6333,39.7279
Test07_NG_dchg,방전,NG,3017,0,1,1,1,3.6076,39.8146
Test07_NG_dchg,방전,NG,3018,0,1,1,1,3.3406,38.8987
Test07_NG_dchg,방전,NG,3019,0,1,1,1,3.5864,39.8582
Test07_NG_dchg,방전,NG,3020,0,1,1,1,3.3801,40.4034
Test07_NG_dchg,방전,NG,3021,0,1,1,1,3.8292,39.2196
Test07_NG_dchg,방전,NG,3022,0,1,1,1,3.4419,40.2341
Test07_NG_dchg,방전,NG,3023,0,1,1,1,3.319,40.6392
Test07_NG_dchg,방전,NG,3024,0,1,1,1,3.4587,40.2225
Test07_NG_dchg,방전,NG,3025,0,1,1,1,3.3941,38.7932
Test07_NG_dchg,방전,NG,3026,0,1,1,1,3.6602,39.6836
Test07_NG_dchg,방전,NG,3027,0,1,1,1,3.6552,39.6944
Test07_NG_dchg,방전,NG,3028,0,1,1,1,3.307,39.0115
Test07_NG_dchg,방전,NG,3029,0,1,1,1,3.3518,40.4822
Test07_NG_dchg,방전,NG,3030,0,1,1,1,3.4867,40.1053
Test07_NG_dchg,방전,NG,3031,0,1,1,1,3.5058,38.5178
Test07_NG_dchg,방전,NG,3032,0,1,1,1,3.5788,38.2953
Test07_NG_dchg,방전,NG,3033,0,1,1,1,3.4095,40.3177
Test07_NG_dchg,방전,NG,3034,0,1,1,1,3.5624,39.9124
Test07_NG_dchg,방전,NG,3035,0,1,1,1,3.6221,39.7547
Test07_NG_dchg,방전,NG,3036,0,1,1,1,3.3344,40.5461
Test07_NG_dchg,방전,NG,3037,0,1,1,1,3.1893,39.3156
Test07_NG_dchg,방전,NG,3038,0,1,1,1,3.5924,39.8577
Test07_NG_dchg,방전,NG,3039,0,1,1,1,3.8259,39.2577
Test07_NG_dchg,방전,NG,3040,0,1,1,1,3.3317,38.9413
Test07_NG_dchg,방전,NG,3041,0,1,1,1,3.2241,40.8962
Test07_NG_dchg,방전,NG,3042,0,1,1,1,3.7179,39.5129
Test07_NG_dchg,방전,NG,3043,0,1,1,1,3.4176,40.3205
Test07_NG_dchg,방전,NG,3044,0,1,1,1,3.528,38.494
Test07_NG_dchg,방전,NG,3045,0,1,1,1,3.5728,39.9099
Test07_NG_dchg,방전,NG,3046,0,1,1,1,3.4215,38.7262
Test07_NG_dchg,방전,NG,3047,0,1,1,1,3.6597,39.6582
Test07_NG_dchg,방전,NG,3048,0,1,1,1,3.2551,39.1509
Test07_NG_dchg,방전,NG,3049,0,1,1,1,3.637,39.7458
Test07_NG_dchg,방전,NG,3050,0,1,1,1,3.5764,39.9043
Test07_NG_dchg,방전,NG,3051,0,1,1,1,3.6254,38.2105
Test07_NG_dchg,방전,NG,3052,0,1,1,1,3.5578,39.9298
Test07_NG_dchg,방전,NG,3053,0,1,1,1,3.4529,40.1944
Test07_NG_dchg,방전,NG,3054,0,1,1,1,3.4641,38.6499
Test07_NG_dchg,방전,NG,3055,0,1,1,1,3.6147,39.7756
Test07_NG_dchg,방전,NG,3056,0,1,1,1,3.4465,40.3172
Test07_NG_dchg,방전,NG,3057,0,1,1,1,3.3483,38.9133
Test07_NG_dchg,방전,NG,3058,0,1,1,1,3.6408,39.7265
Test07_NG_dchg,방전,NG,3059,0,1,1,1,3.4854,38.5507
Test07_NG_dchg,방전,NG,3060,0,1,1,1,3.5677,39.8985
Test07_NG_dchg,방전,NG,3061,0,1,1,1,3.4508,38.6553
Test07_NG_dchg,방전,NG,3062,0,1,1,1,3.5475,39.9688
Test07_NG_dchg,방전,NG,3063,0,1,1,1,3.5133,38.489
Test07_NG_dchg,방전,NG,3064,0,1,1,1,3.6099,39.8065
Test07_NG_dchg,방전,NG,3065,0,1,1,1,3.5004,38.5192
Test07_NG_dchg,방전,NG,3066,0,1,1,1,3.5103,40.0946
Test07_NG_dchg,방전,NG,3067,0,1,1,1,3.4518,38.6173
Test07_NG_dchg,방전,NG,3068,0,1,1,1,3.5441,39.955
Test07_NG_dchg,방전,NG,3069,0,1,1,1,3.6779,38.0915
Test07_NG_dchg,방전,NG,3070,0,1,1,1,3.3923,40.3514
Test07_NG_dchg,방전,NG,3071,0,1,1,1,3.66,39.6916
Test07_NG_dchg,방전,NG,3072,0,1,1,1,3.4539,40.2104
Test07_NG_dchg,방전,NG,3073,0,1,1,1,3.4887,38.5368
Test07_NG_dchg,방전,NG,3074,0,1,1,1,3.6199,39.748
Test07_NG_dchg,방전,NG,3075,0,1,1,1,3.4657,38.6227
Test07_NG_dchg,방전,NG,3076,0,1,1,1,3.5637,39.9467
Test07_NG_dchg,방전,NG,3077,0,1,1,1,3.7086,39.5605
Test07_NG_dchg,방전,NG,3078,0,1,1,1,3.7408,39.4678
Test07_NG_dchg,방전,NG,3079,0,1,1,1,3.4414,40.2546
Test07_NG_dchg,방전,NG,3080,0,1,1,1,3.3601,40.4754
Test07_NG_dchg,방전,NG,3081,0,1,1,1,3.838,39.2404
Test07_NG_dchg,방전,NG,3082,0,1,1,1,3.8447,39.2057
Test07_NG_dchg,방전,NG,3083,0,1,1,1,3.3657,40.4587
Test07_NG_dchg,방전,NG,3084,0,1,1,1,3.2035,39.2618
Test07_NG_dchg,방전,NG,3085,0,1,1,1,3.5691,39.8751
Test07_NG_dchg,방전,NG,3086,0,1,1,1,3.8555,39.1671
Test07_NG_dchg,방전,NG,3087,0,1,1,1,3.4007,38.7625
Test07_NG_dchg,방전,NG,3088,0,1,1,1,3.4555,40.2483
Test07_NG_dchg,방전,NG,3089,0,1,1,1,3.5371,40.0674
Test07_NG_dchg,방전,NG,3090,0,1,1,1,3.7882,39.3319
Test07_NG_dchg,방전,NG,3091,0,1,1,1,3.5954,39.8423
Test07_NG_dchg,방전,NG,3092,0,1,1,1,3.4175,38.7341
Test07_NG_dchg,방전,NG,3093,0,1,1,1,3.3692,38.8393
Test07_NG_dchg,방전,NG,3094,0,1,1,1,3.4334,40.2745
Test07_NG_dchg,방전,NG,3095,0,1,1,1,3.4551,40.2623
Test07_NG_dchg,방전,NG,3096,0,1,1,1,3.4604,40.2157
Test07_NG_dchg,방전,NG,3097,0,1,1,1,3.4059,38.7553
Test07_NG_dchg,방전,NG,3098,0,1,1,1,3.569,38.3572
Test07_NG_dchg,방전,NG,3099,0,1,1,1,3.7013,38.0446
Test07_NG_dchg,방전,NG,3100,0,1,1,1,3.14,41.1452
Test07_NG_dchg,방전,NG,3101,0,1,1,1,3.5176,40.0439
Test07_NG_dchg,방전,NG,3102,0,1,1,1,3.6497,38.1985
Test07_NG_dchg,방전,NG,3103,0,1,1,1,3.5755,39.8793
Test07_NG_dchg,방전,NG,3104,0,1,1,1,3.7218,39.4926
Test07_NG_dchg,방전,NG,3105,0,1,1,1,3.4349,38.6676
Test07_NG_dchg,방전,NG,3106,0,1,1,1,3.4088,38.7175
Test07_NG_dchg,방전,NG,3107,0,1,1,1,3.4806,40.1223
Test07_NG_dchg,방전,NG,3108,0,1,1,1,3.3603,38.869
Test07_NG_dchg,방전,NG,3109,0,1,1,1,3.3809,38.8054
Test07_NG_dchg,방전,NG,3110,0,1,1,1,3.5147,38.467
Test07_NG_dchg,방전,NG,3111,0,1,1,1,3.4869,40.1165
Test07_NG_dchg,방전,NG,3112,0,1,1,1,3.5642,39.9211
Test07_NG_dchg,방전,NG,3113,0,1,1,1,3.6612,39.6953
Test07_NG_dchg,방전,NG,3114,0,1,1,1,3.7616,37.9019
Test07_NG_dchg,방전,NG,3115,0,1,1,1,3.5964,39.8637
Test07_NG_dchg,방전,NG,3116,0,1,1,1,3.3513,38.908
Test07_NG_dchg,방전,NG,3117,0,1,1,1,3.7373,39.4611
Test07_NG_dchg,방전,NG,3118,0,1,1,1,3.6155,39.7478
Test07_NG_dchg,방전,NG,3119,0,1,1,1,3.6582,39.6623
Test07_NG_dchg,방전,NG,3120,0,1,1,1,3.7168,39.5301
Test07_NG_dchg,방전,NG,3121,0,1,1,1,3.4745,38.5715
Test07_NG_dchg,방전,NG,3122,0,1,1,1,3.6186,38.2124
Test07_NG_dchg,방전,NG,3123,0,1,1,1,3.7307,39.472
Test07_NG_dchg,방전,NG,3124,0,1,1,1,3.7362,39.4806
Test07_NG_dchg,방전,NG,3125,0,1,1,1,3.576,39.8424
Test07_NG_dchg,방전,NG,3126,0,1,1,1,3.4255,40.3018
Test07_NG_dchg,방전,NG,3127,0,1,1,1,3.6364,38.1779
Test07_NG_dchg,방전,NG,3128,0,1,1,1,3.4074,40.3313
Test07_NG_dchg,방전,NG,3129,0,1,1,1,3.5756,39.9103
Test07_NG_dchg,방전,NG,3130,0,1,1,1,3.3433,40.4965
Test07_NG_dchg,방전,NG,3131,0,1,1,1,3.5939,39.8368
Test07_NG_dchg,방전,NG,3132,0,1,1,1,3.4644,40.1973
Test07_NG_dchg,방전,NG,3133,0,1,1,1,3.6413,39.7142
Test07_NG_dchg,방전,NG,3134,0,1,1,1,3.2839,39.0631
Test07_NG_dchg,방전,NG,3135,0,1,1,1,3.8765,39.1399
Test07_NG_dchg,방전,NG,3136,0,1,1,1,3.5124,38.5006
Test07_NG_dchg,방전,NG,3137,0,1,1,1,3.6067,39.8129
Test07_NG_dchg,방전,NG,3138,0,1,1,1,3.637,38.1719
Test07_NG_dchg,방전,NG,3139,0,1,1,1,3.485,38.556
Test07_NG_dchg,방전,NG,3140,0,1,1,1,3.4829,38.5571
Test07_NG_dchg,방전,NG,3141,0,1,1,1,3.2213,39.2141
Test07_NG_dchg,방전,NG,3142,0,1,1,1,3.6169,39.7658
Test07_NG_dchg,방전,NG,3143,0,1,1,1,3.5584,38.3694
Test07_NG_dchg,방전,NG,3144,0,1,1,1,3.3893,38.7873
Test07_NG_dchg,방전,NG,3145,0,1,1,1,3.2795,39.0947
Test07_NG_dchg,방전,NG,3146,0,1,1,1,3.4339,38.7046
Test07_NG_dchg,방전,NG,3147,0,1,1,1,3.2862,39.0824
Test07_NG_dchg,방전,NG,3148,0,1,1,1,3.2993,39.0482
Test07_NG_dchg,방전,NG,3149,0,1,1,1,3.2712,39.1307
Test07_NG_dchg,방전,NG,3150,0,1,1,1,3.3315,40.5905
Test07_NG_dchg,방전,NG,3151,0,1,1,1,3.462,38.6153
Test07_NG_dchg,방전,NG,3152,0,1,1,1,3.6033,38.299
Test07_NG_dchg,방전,NG,3153,0,1,1,1,3.4665,38.6107
Test07_NG_dchg,방전,NG,3154,0,1,1,1,3.6919,39.5729
Test07_NG_dchg,방전,NG,3155,0,1,1,1,3.705,39.5681
Test07_NG_dchg,방전,NG,3156,0,1,1,1,3.5576,38.4111
Test07_NG_dchg,방전,NG,3157,0,1,1,1,3.4533,38.6917
Test07_NG_dchg,방전,NG,3158,0,1,1,1,3.4095,38.7868
Test07_NG_dchg,방전,NG,3159,0,1,1,1,3.7703,37.9181
Test07_NG_dchg,방전,NG,3160,0,1,1,1,3.4899,38.5182
Test07_NG_dchg,방전,NG,3161,0,1,1,1,3.5742,39.8626
Test07_NG_dchg,방전,NG,3162,0,1,1,1,3.5728,38.4031
Test07_NG_dchg,방전,NG,3163,0,1,1,1,3.4168,38.7039
Test07_NG_dchg,방전,NG,3164,0,1,1,1,3.4789,40.111
Test07_NG_dchg,방전,NG,3165,0,1,1,1,3.3453,38.89
Test07_NG_dchg,방전,NG,3166,0,1,1,1,3.6601,38.0805
Test07_NG_dchg,방전,NG,3167,0,1,1,1,3.6948,38.0316
Test07_NG_dchg,방전,NG,3168,0,1,1,1,3.6039,39.7783
Test07_NG_dchg,방전,NG,3169,0,1,1,1,3.6359,38.1786
Test07_NG_dchg,방전,NG,3170,0,1,1,1,3.4794,40.1148
Test07_NG_dchg,방전,NG,3171,0,1,1,1,3.4549,38.5915
